(3, 512, 512)
Starting vanilla DIP on 2 using ADAM(sigma=0.15,lr=0.001,decay=0,beta=0)
Noisy PSNR is '17.2599364387351'
Starting optimization with optimizer 'ADAM'
here
At step '200', psnr is '22.56438125142706'
At step '400', psnr is '25.1182253533648'
At step '600', psnr is '25.38262245782407'
At step '800', psnr is '25.065044943613092'
At step '1000', psnr is '23.97332800289828'
At step '1200', psnr is '23.17112772206322'
At step '1400', psnr is '22.462058515746868'
At step '1600', psnr is '22.274295412672647'
At step '1800', psnr is '21.7614543044064'
At step '2000', psnr is '21.35872761561028'
At step '2200', psnr is '21.131384016190815'
At step '2400', psnr is '21.276656939546463'
At step '2600', psnr is '20.784453105985325'
At step '2800', psnr is '20.614030241720428'
At step '3000', psnr is '20.583687956461503'
At step '3200', psnr is '20.37671048021675'
At step '3400', psnr is '20.349350875550357'
At step '3600', psnr is '20.324158117277694'
At step '3800', psnr is '20.016755928302544'
At step '4000', psnr is '19.979187975824374'
At step '4200', psnr is '19.861650343983904'
At step '4400', psnr is '19.62651800872146'
At step '4600', psnr is '19.84972156257122'
At step '4800', psnr is '19.46555170206669'
At step '5000', psnr is '19.533543218316144'
At step '5200', psnr is '19.710952905538733'
At step '5400', psnr is '19.544111828022917'
At step '5600', psnr is '19.680831293208175'
At step '5800', psnr is '19.62835590526148'
At step '6000', psnr is '19.200673256089562'
At step '6200', psnr is '19.42673918148345'
At step '6400', psnr is '19.105150954073572'
At step '6600', psnr is '19.373313900149675'
At step '6800', psnr is '19.29758206456424'
At step '7000', psnr is '19.600169681593975'
At step '7200', psnr is '19.433626339807958'
At step '7400', psnr is '19.31214809938097'
At step '7600', psnr is '19.214399518886797'
At step '7800', psnr is '19.407740658561238'
At step '8000', psnr is '19.166750857730595'
At step '8200', psnr is '19.267851071859056'
At step '8400', psnr is '19.381166113606472'
At step '8600', psnr is '19.375621447977228'
At step '8800', psnr is '19.04639720086689'
At step '9000', psnr is '19.366269617522388'
At step '9200', psnr is '19.385842761501408'
At step '9400', psnr is '19.099753216863903'
At step '9600', psnr is '19.22387749453026'
At step '9800', psnr is '18.919748553416238'
At step '10000', psnr is '19.20846457136367'
At step '10200', psnr is '19.133059238355795'
At step '10400', psnr is '19.059732611538788'
At step '10600', psnr is '19.204049404244806'
At step '10800', psnr is '18.991764935652927'
At step '11000', psnr is '19.235831380253927'
At step '11200', psnr is '19.043246177451874'
At step '11400', psnr is '19.124495581546995'
At step '11600', psnr is '19.277684234190517'
At step '11800', psnr is '19.119340581650523'
At step '12000', psnr is '19.025141731162513'
At step '12200', psnr is '19.1859559406834'
At step '12400', psnr is '19.008900772380837'
At step '12600', psnr is '18.833871246732944'
At step '12800', psnr is '18.91487397135593'
At step '13000', psnr is '18.68216362370472'
At step '13200', psnr is '18.86123505592475'
At step '13400', psnr is '18.97862062321059'
At step '13600', psnr is '19.116360274491146'
At step '13800', psnr is '19.081284829155525'
At step '14000', psnr is '19.13842558444464'
At step '14200', psnr is '19.08426703325274'
At step '14400', psnr is '19.164822931945483'
At step '14600', psnr is '18.941236088594774'
At step '14800', psnr is '19.000890899347972'
At step '15000', psnr is '19.0487537657473'
At step '15200', psnr is '19.05332469555954'
At step '15400', psnr is '18.763694209729515'
At step '15600', psnr is '18.925671985719752'
At step '15800', psnr is '18.72598273798831'
At step '16000', psnr is '18.92487932793733'
At step '16200', psnr is '19.041622379652413'
At step '16400', psnr is '18.928394651016596'
At step '16600', psnr is '18.712244173176657'
At step '16800', psnr is '18.90272773606596'
At step '17000', psnr is '18.896596431962653'
At step '17200', psnr is '18.850527585044436'
At step '17400', psnr is '18.717465061982942'
At step '17600', psnr is '18.68602693452917'
At step '17800', psnr is '18.704205040835838'
At step '18000', psnr is '18.89026137351069'
At step '18200', psnr is '18.956043170804847'
At step '18400', psnr is '18.764776924198838'
At step '18600', psnr is '18.634190112497627'
At step '18800', psnr is '18.70133257589018'
At step '19000', psnr is '18.731382355643102'
At step '19200', psnr is '18.789886384789355'
At step '19400', psnr is '18.91528102786602'
At step '19600', psnr is '18.859758459376256'
At step '19800', psnr is '18.848942915269753'
At step '20000', psnr is '18.664579928905745'
At step '20200', psnr is '18.847860110853162'
At step '20400', psnr is '18.838862496672988'
At step '20600', psnr is '18.713443462511123'
At step '20800', psnr is '18.71265642912066'
At step '21000', psnr is '18.91351476725377'
At step '21200', psnr is '18.546718875315666'
At step '21400', psnr is '18.884139185406987'
At step '21600', psnr is '18.935476894541175'
At step '21800', psnr is '18.754908588904065'
At step '22000', psnr is '18.898339817697256'
At step '22200', psnr is '18.797835904838283'
At step '22400', psnr is '18.6034865291266'
At step '22600', psnr is '18.74032080317558'
At step '22800', psnr is '18.84716527258619'
At step '23000', psnr is '18.629271861245627'
At step '23200', psnr is '18.655102590419506'
At step '23400', psnr is '18.86699814803063'
At step '23600', psnr is '18.668510969571262'
At step '23800', psnr is '18.743565031621642'
At step '24000', psnr is '18.74419563050776'
At step '24200', psnr is '18.64725997309188'
At step '24400', psnr is '18.854671376198763'
At step '24600', psnr is '18.745416805381495'
At step '24800', psnr is '18.773763701226066'
At step '25000', psnr is '18.65168030310514'
At step '25200', psnr is '18.86670339338769'
At step '25400', psnr is '18.716486776985576'
At step '25600', psnr is '18.500889867981666'
At step '25800', psnr is '18.77854830609772'
At step '26000', psnr is '18.814390056988294'
At step '26200', psnr is '18.930341180175777'
At step '26400', psnr is '18.803969294380014'
At step '26600', psnr is '18.68156406110541'
At step '26800', psnr is '18.56187801535254'
At step '27000', psnr is '18.642860413024266'
At step '27200', psnr is '18.588678214368933'
At step '27400', psnr is '18.676484239717524'
At step '27600', psnr is '18.6557121632729'
At step '27800', psnr is '18.727022298957408'
At step '28000', psnr is '18.58980702468974'
At step '28200', psnr is '18.634320944419308'
At step '28400', psnr is '18.52375198202199'
At step '28600', psnr is '18.632209804507283'
At step '28800', psnr is '18.80654694450259'
At step '29000', psnr is '18.631848208662994'
At step '29200', psnr is '18.694085156196742'
At step '29400', psnr is '18.531738800282874'
At step '29600', psnr is '18.54147134266861'
At step '29800', psnr is '18.677415075725555'
At step '30000', psnr is '18.766882873853895'
At step '30200', psnr is '18.733280607189887'
At step '30400', psnr is '18.757931275722292'
At step '30600', psnr is '18.727105269420413'
At step '30800', psnr is '18.620445797164564'
At step '31000', psnr is '18.835275654706322'
At step '31200', psnr is '18.673491467439305'
At step '31400', psnr is '18.592857039471152'
At step '31600', psnr is '18.746667721978913'
At step '31800', psnr is '18.726841277994556'
At step '32000', psnr is '18.792483559708547'
At step '32200', psnr is '18.74853537330953'
At step '32400', psnr is '18.575932107790287'
At step '32600', psnr is '18.798194107480196'
At step '32800', psnr is '18.633899520251813'
At step '33000', psnr is '18.78923228366364'
At step '33200', psnr is '18.814592003977978'
At step '33400', psnr is '18.68988770227467'
At step '33600', psnr is '18.809349043984238'
At step '33800', psnr is '18.761603186609232'
At step '34000', psnr is '18.765583505846525'
At step '34200', psnr is '18.541473366292124'
At step '34400', psnr is '18.723998428589066'
At step '34600', psnr is '18.52101767975466'
At step '34800', psnr is '18.655420127432293'
At step '35000', psnr is '18.67262076399221'
At step '35200', psnr is '18.514237709293244'
At step '35400', psnr is '18.778250945541288'
At step '35600', psnr is '18.703901323017224'
At step '35800', psnr is '18.57784639239661'
At step '36000', psnr is '18.700436182194366'
At step '36200', psnr is '18.655452475963745'
At step '36400', psnr is '18.679409842177904'
At step '36600', psnr is '18.605875973732502'
At step '36800', psnr is '18.577611433240104'
At step '37000', psnr is '18.483349239579205'
At step '37200', psnr is '18.6727855346546'
At step '37400', psnr is '18.39382151379957'
At step '37600', psnr is '18.591598173589755'
At step '37800', psnr is '18.661688963943423'
At step '38000', psnr is '18.73755440676823'
At step '38200', psnr is '18.592330517711467'
At step '38400', psnr is '18.536527555634848'
At step '38600', psnr is '18.660119123714818'
At step '38800', psnr is '18.776634441909486'
At step '39000', psnr is '18.528505993414527'
At step '39200', psnr is '18.554371421440788'
At step '39400', psnr is '18.572589962084315'
At step '39600', psnr is '18.60704947109122'
At step '39800', psnr is '18.58505642830796'
Experiment done
