(3, 256, 256)
Starting vanilla DIP on 3 using ADAM(sigma=0.15,lr=0.001,decay=0,beta=0)
Noisy PSNR is '17.041418423766583'
Starting optimization with optimizer 'ADAM'
here
At step '200', psnr is '20.74097947052861'
At step '400', psnr is '22.456203376662522'
At step '600', psnr is '22.105995720526046'
At step '800', psnr is '21.207247973711453'
At step '1000', psnr is '20.44135791839893'
At step '1200', psnr is '20.062266915255186'
At step '1400', psnr is '19.06228317445754'
At step '1600', psnr is '19.23983012220433'
At step '1800', psnr is '18.79252062095493'
At step '2000', psnr is '18.73940603945989'
At step '2200', psnr is '18.52095150219679'
At step '2400', psnr is '18.40941741568479'
At step '2600', psnr is '18.305711393442962'
At step '2800', psnr is '18.073113948929723'
At step '3000', psnr is '17.921404531117016'
At step '3200', psnr is '18.104966665732473'
At step '3400', psnr is '17.84654405879778'
At step '3600', psnr is '17.78504715001307'
At step '3800', psnr is '17.977576478249972'
At step '4000', psnr is '17.87044925160985'
At step '4200', psnr is '17.87444205977398'
At step '4400', psnr is '17.81424337612103'
At step '4600', psnr is '17.799606350526666'
At step '4800', psnr is '17.596445151828327'
At step '5000', psnr is '17.78338909184172'
At step '5200', psnr is '17.678999226257808'
At step '5400', psnr is '17.550302127152378'
At step '5600', psnr is '17.734644240372624'
At step '5800', psnr is '17.706759806726676'
At step '6000', psnr is '17.569766954719395'
At step '6200', psnr is '17.5090017031102'
At step '6400', psnr is '17.5095879558539'
At step '6600', psnr is '17.57085480079875'
At step '6800', psnr is '17.517340677474746'
At step '7000', psnr is '17.560666637028152'
At step '7200', psnr is '17.603316590581205'
At step '7400', psnr is '17.585242006612095'
At step '7600', psnr is '17.625351665198814'
At step '7800', psnr is '17.594585561094323'
At step '8000', psnr is '17.554372643940688'
At step '8200', psnr is '17.527953153847434'
At step '8400', psnr is '17.50652080645745'
At step '8600', psnr is '17.473456931183243'
At step '8800', psnr is '17.453704196584678'
At step '9000', psnr is '17.641429616785516'
At step '9200', psnr is '17.519903623776603'
At step '9400', psnr is '17.46024646065512'
At step '9600', psnr is '17.41584555582159'
At step '9800', psnr is '17.478850985916893'
At step '10000', psnr is '17.23102112869753'
At step '10200', psnr is '17.36719137390608'
At step '10400', psnr is '17.36608940102055'
At step '10600', psnr is '17.384892969812395'
At step '10800', psnr is '17.50327599747302'
At step '11000', psnr is '17.594228521515863'
At step '11200', psnr is '17.54385815680334'
At step '11400', psnr is '17.465383128506218'
At step '11600', psnr is '17.333889803108974'
At step '11800', psnr is '17.356551250721935'
At step '12000', psnr is '17.520184223475376'
At step '12200', psnr is '17.33530991109432'
At step '12400', psnr is '17.494833102566368'
At step '12600', psnr is '17.406327616737325'
At step '12800', psnr is '17.38551941700235'
At step '13000', psnr is '17.402808910666174'
At step '13200', psnr is '17.42444548739074'
At step '13400', psnr is '17.29099208013891'
At step '13600', psnr is '17.451354540845404'
At step '13800', psnr is '17.329570590408487'
