(3, 512, 512)
Starting vanilla DIP on 5 using ADAM(sigma=0.15,lr=0.001,decay=0,beta=0)
Noisy PSNR is '16.79111797765046'
Starting optimization with optimizer 'ADAM'
here
At step '200', psnr is '22.668230040284698'
At step '400', psnr is '23.975060047123588'
At step '600', psnr is '24.327842656219275'
At step '800', psnr is '23.87364335288582'
At step '1000', psnr is '22.838891738782607'
At step '1200', psnr is '22.576245610368865'
At step '1400', psnr is '21.910362261478685'
At step '1600', psnr is '21.682945493335794'
At step '1800', psnr is '21.037727188863013'
At step '2000', psnr is '20.95347804644671'
At step '2200', psnr is '20.67161628127974'
At step '2400', psnr is '20.470198913587915'
At step '2600', psnr is '19.92038765954994'
At step '2800', psnr is '20.201176655285348'
At step '3000', psnr is '20.045082221498415'
At step '3200', psnr is '19.87268781779703'
At step '3400', psnr is '19.801076110595087'
At step '3600', psnr is '19.5686151710325'
At step '3800', psnr is '19.47279783023008'
At step '4000', psnr is '19.475470510867684'
At step '4200', psnr is '19.48415522770461'
At step '4400', psnr is '19.494749689760567'
At step '4600', psnr is '19.252286380879205'
At step '4800', psnr is '19.165176863201115'
At step '5000', psnr is '19.215135767874997'
At step '5200', psnr is '19.30715373866078'
At step '5400', psnr is '19.198513675940497'
At step '5600', psnr is '18.972464467900473'
At step '5800', psnr is '18.998976107337594'
At step '6000', psnr is '19.104185860130766'
At step '6200', psnr is '19.085892639468568'
At step '6400', psnr is '19.02485015009737'
At step '6600', psnr is '18.95553061978319'
At step '6800', psnr is '19.051025724983106'
At step '7000', psnr is '19.061175936363718'
At step '7200', psnr is '19.01054305547669'
At step '7400', psnr is '19.08531016944308'
At step '7600', psnr is '18.996324682795162'
At step '7800', psnr is '18.898241756709947'
At step '8000', psnr is '18.962747562594092'
At step '8200', psnr is '18.903291604690413'
At step '8400', psnr is '18.983740675985693'
At step '8600', psnr is '18.931243588563245'
At step '8800', psnr is '18.88953400231792'
At step '9000', psnr is '18.89758302462108'
At step '9200', psnr is '18.85728825322952'
At step '9400', psnr is '18.830184773711892'
At step '9600', psnr is '18.85712717568212'
At step '9800', psnr is '18.797216705620137'
At step '10000', psnr is '18.78219454386954'
At step '10200', psnr is '18.777876703430795'
At step '10400', psnr is '18.818819854862177'
At step '10600', psnr is '18.799957883255715'
At step '10800', psnr is '18.813114653234514'
At step '11000', psnr is '18.755966003605042'
At step '11200', psnr is '18.667192727942'
At step '11400', psnr is '18.69440039002247'
At step '11600', psnr is '18.746596359582718'
At step '11800', psnr is '18.649188981587063'
At step '12000', psnr is '18.610428415215303'
At step '12200', psnr is '18.654613749443545'
At step '12400', psnr is '18.705947793339885'
At step '12600', psnr is '18.709269093259604'
At step '12800', psnr is '18.432286012194584'
At step '13000', psnr is '18.78565547947897'
At step '13200', psnr is '18.548612355340193'
At step '13400', psnr is '18.658815569764776'
At step '13600', psnr is '18.640354621813106'
At step '13800', psnr is '18.602674771251746'
At step '14000', psnr is '18.450725108640164'
At step '14200', psnr is '18.643196098431435'
