(3, 512, 512)
Starting vanilla DIP on 11 using ADAM(sigma=0.1,lr=0.001,decay=0,beta=0)
Noisy PSNR is '20.306043462356833'
Starting optimization with optimizer 'ADAM'
here
At step '200', psnr is '23.008264841889048'
At step '22800', psnr is '22.028634141538348'
At step '23000', psnr is '22.172840591344887'
At step '23200', psnr is '22.15319963409298'
At step '23400', psnr is '22.120478030408925'
At step '23600', psnr is '22.073249691328325'
At step '23800', psnr is '22.152255781712817'
At step '24000', psnr is '22.140999492545692'
At step '24200', psnr is '22.114275330665166'
At step '24400', psnr is '22.083284568443354'
At step '24600', psnr is '22.228750486178583'
At step '24800', psnr is '22.15701963297162'
At step '25000', psnr is '22.131288375831467'
At step '25200', psnr is '22.152076861319987'
At step '25400', psnr is '22.12465624342373'
At step '25600', psnr is '22.12614149431326'
At step '25800', psnr is '22.067827610471376'
At step '26000', psnr is '22.066365094903972'
At step '26200', psnr is '22.032018660317934'
At step '26400', psnr is '22.184634299391934'
At step '26600', psnr is '22.09320743765586'
At step '26800', psnr is '22.073135928821436'
At step '27000', psnr is '21.983269354296734'
At step '27200', psnr is '22.056456862986845'
At step '27400', psnr is '22.081423939174464'
At step '27600', psnr is '22.14179022261352'
At step '27800', psnr is '22.115917347407553'
At step '28000', psnr is '22.020723770773213'
At step '28200', psnr is '22.073149619280578'
At step '28400', psnr is '22.09405829524803'
At step '28600', psnr is '22.091926553098297'
At step '28800', psnr is '22.027525047741353'
At step '29000', psnr is '22.072198886870073'
At step '29200', psnr is '21.997018204904744'
At step '29400', psnr is '22.003078654549224'
At step '29600', psnr is '22.149047288317938'
At step '29800', psnr is '21.97278290682501'
At step '30000', psnr is '22.132757060227508'
At step '30200', psnr is '22.132297072348987'
At step '30400', psnr is '22.052864421955686'
At step '30600', psnr is '21.956964568781267'
At step '30800', psnr is '21.971627162110238'
At step '31000', psnr is '22.121592992222485'
At step '31200', psnr is '22.06787221305376'
At step '31400', psnr is '21.901977514598574'
At step '31600', psnr is '22.07370835722001'
At step '31800', psnr is '22.11166596940879'
At step '32000', psnr is '22.111263454162938'
At step '32200', psnr is '22.134146572327005'
At step '32400', psnr is '22.044749531231915'
At step '32600', psnr is '22.04956444963802'
At step '32800', psnr is '22.052141618976776'
At step '33000', psnr is '22.06907958688811'
At step '33200', psnr is '21.949187353491503'
At step '33400', psnr is '21.95887072819755'
At step '33600', psnr is '22.01082550042169'
At step '33800', psnr is '22.082835670939755'
At step '34000', psnr is '21.95648411373986'
At step '34200', psnr is '22.045337339131486'
At step '34400', psnr is '22.088474106840373'
At step '34600', psnr is '21.91703734060556'
At step '34800', psnr is '22.012114825365423'
At step '35000', psnr is '22.00857459854481'
At step '35200', psnr is '21.988488363109457'
At step '35400', psnr is '21.98480891028804'
At step '35600', psnr is '22.088876478223845'
At step '35800', psnr is '21.9457812827793'
At step '36000', psnr is '22.023166904832117'
At step '36200', psnr is '21.984061258515432'
At step '36400', psnr is '21.99900996358119'
At step '36600', psnr is '22.050934728301883'
At step '36800', psnr is '21.93700166609907'
At step '37000', psnr is '22.006092474585472'
At step '37200', psnr is '22.010998052386558'
At step '37400', psnr is '21.977905451836172'
At step '37600', psnr is '22.04216217933265'
At step '37800', psnr is '21.978873718925094'
At step '38000', psnr is '21.89060687746938'
At step '38200', psnr is '22.0757460452136'
At step '38400', psnr is '22.08279418130045'
At step '38600', psnr is '21.919757282514787'
At step '38800', psnr is '22.038749052274568'
At step '39000', psnr is '21.971657094852908'
At step '39200', psnr is '21.863289799327635'
At step '39400', psnr is '21.9877777925402'
At step '39600', psnr is '21.9371204474872'
At step '39800', psnr is '21.942215308723565'
Experiment done
