(3, 512, 512)
Starting vanilla DIP on 8 using ADAM(sigma=0.15,lr=0.001,decay=0,beta=0)
Noisy PSNR is '18.345717774921056'
Starting optimization with optimizer 'ADAM'
here
At step '200', psnr is '18.681008763211242'
At step '9600', psnr is '19.81446461398609'
At step '9800', psnr is '19.687890592942132'
At step '10000', psnr is '19.924975455808212'
At step '10200', psnr is '19.85923173589121'
At step '10400', psnr is '19.829767713429934'
At step '10600', psnr is '19.459059051052165'
At step '10800', psnr is '19.75731893524456'
At step '11000', psnr is '19.871770610029852'
At step '11200', psnr is '19.59887579474633'
At step '11400', psnr is '19.5146029550015'
At step '11600', psnr is '19.698604685699234'
At step '11800', psnr is '19.869329484244844'
At step '12000', psnr is '19.632958326716906'
At step '12200', psnr is '19.67541324870236'
At step '12400', psnr is '19.570446192806482'
At step '12600', psnr is '19.80436781973073'
At step '12800', psnr is '19.834125034113846'
At step '13000', psnr is '19.73687730638449'
At step '13200', psnr is '19.5478931197716'
At step '13400', psnr is '19.655823420530556'
At step '13600', psnr is '19.519634902127592'
At step '13800', psnr is '19.49728620302934'
At step '14000', psnr is '19.48591228868827'
At step '14200', psnr is '19.459861172638202'
At step '14400', psnr is '19.726952630080323'
At step '14600', psnr is '19.576121426477467'
At step '14800', psnr is '19.54872785928532'
At step '15000', psnr is '19.55367652892373'
At step '15200', psnr is '19.48811796649178'
At step '15400', psnr is '19.467350977114712'
At step '15600', psnr is '19.52601536638258'
At step '15800', psnr is '19.658345927244333'
At step '16000', psnr is '19.567623437228832'
At step '16200', psnr is '19.53508814994118'
At step '16400', psnr is '19.701949298531957'
At step '16600', psnr is '19.878682138507678'
At step '16800', psnr is '19.444008025495414'
At step '17000', psnr is '19.658593809224364'
At step '17200', psnr is '19.584050933853998'
At step '17400', psnr is '19.812590812834404'
At step '17600', psnr is '19.57827504297747'
At step '17800', psnr is '19.581656051735695'
At step '18000', psnr is '19.444053576450887'
At step '18200', psnr is '19.447286423120662'
At step '18400', psnr is '19.481524033208654'
At step '18600', psnr is '19.49760792491579'
At step '18800', psnr is '19.71442141939289'
At step '19000', psnr is '19.307619414424835'
At step '19200', psnr is '19.501507950727454'
At step '19400', psnr is '19.484287409742'
At step '19600', psnr is '19.541265007890434'
At step '19800', psnr is '19.68908024528591'
At step '20000', psnr is '19.562257681207043'
At step '20200', psnr is '19.505518319201236'
At step '20400', psnr is '19.71573277118108'
At step '20600', psnr is '19.461821029487663'
At step '20800', psnr is '19.608290721020886'
At step '21000', psnr is '19.472243908581493'
At step '21200', psnr is '19.380110125546224'
At step '21400', psnr is '19.558515749967473'
At step '21600', psnr is '19.62939751486872'
At step '21800', psnr is '19.140725108037667'
At step '22000', psnr is '19.51106085573578'
At step '22200', psnr is '19.32558663743047'
At step '22400', psnr is '19.663776023783917'
At step '22600', psnr is '19.258376652137585'
At step '22800', psnr is '19.615178578989944'
At step '23000', psnr is '19.411519450311538'
At step '23200', psnr is '19.32770819720204'
At step '23400', psnr is '19.379593973734487'
At step '23600', psnr is '19.199954270246135'
At step '23800', psnr is '19.490762878046873'
At step '24000', psnr is '19.257947727195514'
At step '24200', psnr is '19.1643504269956'
At step '24400', psnr is '19.364509631890638'
At step '24600', psnr is '19.283432001531942'
At step '24800', psnr is '19.421143143713174'
At step '25000', psnr is '19.418435208228317'
At step '25200', psnr is '19.25250358580975'
At step '25400', psnr is '19.305862348947244'
At step '25600', psnr is '19.477980824158998'
At step '25800', psnr is '19.265854523082943'
At step '26000', psnr is '19.20273700613859'
At step '26200', psnr is '19.31646863761621'
At step '26400', psnr is '19.255118157100043'
At step '26600', psnr is '19.580641986839677'
At step '26800', psnr is '19.2880395438305'
At step '27000', psnr is '19.25037623578444'
At step '27200', psnr is '19.320199590598783'
At step '27400', psnr is '19.16374251955228'
At step '27600', psnr is '19.44483655818079'
At step '27800', psnr is '19.409481184633375'
At step '28000', psnr is '19.661310595596373'
At step '28200', psnr is '19.674623228195102'
At step '28400', psnr is '19.330046403771295'
At step '28600', psnr is '19.593580336593778'
At step '28800', psnr is '19.227055752743436'
At step '29000', psnr is '19.432473048229213'
At step '29200', psnr is '19.351012301838495'
At step '29400', psnr is '19.667175579700046'
At step '29600', psnr is '19.14727302429278'
At step '29800', psnr is '19.476037323770896'
At step '30000', psnr is '19.051985198618'
At step '30200', psnr is '19.28864003721822'
At step '30400', psnr is '19.562711888931275'
At step '30600', psnr is '19.47307426353528'
At step '30800', psnr is '19.562913042794346'
At step '31000', psnr is '19.506157592842424'
At step '31200', psnr is '19.256649958778254'
At step '31400', psnr is '19.148478004746988'
At step '31600', psnr is '19.569268081853004'
At step '31800', psnr is '19.411112921450318'
At step '32000', psnr is '19.516209186048133'
At step '32200', psnr is '19.482914119292985'
At step '32400', psnr is '19.52000898425307'
At step '32600', psnr is '19.066742110696243'
At step '32800', psnr is '19.4404323431726'
At step '33000', psnr is '19.354242483184283'
At step '33200', psnr is '19.247257393993728'
At step '33400', psnr is '19.178096412148975'
At step '33600', psnr is '19.506022222134575'
At step '33800', psnr is '19.278211706856382'
At step '34000', psnr is '19.503640027286004'
At step '34200', psnr is '19.404458465757237'
At step '34400', psnr is '19.216071673095527'
At step '34600', psnr is '19.347439948546178'
At step '34800', psnr is '19.430414284404907'
At step '35000', psnr is '19.275427100922315'
At step '35200', psnr is '19.36958848039748'
At step '35400', psnr is '19.405140170360742'
At step '35600', psnr is '19.4337644429571'
At step '35800', psnr is '19.41204364968443'
At step '36000', psnr is '19.3834525708871'
At step '36200', psnr is '19.151642129407687'
At step '36400', psnr is '19.2731287152029'
At step '36600', psnr is '19.44302559343191'
At step '36800', psnr is '19.283630915637275'
At step '37000', psnr is '19.328994107011624'
At step '37200', psnr is '19.204373356234235'
At step '37400', psnr is '19.32398290664217'
At step '37600', psnr is '19.44937315563714'
At step '37800', psnr is '19.372573461328635'
At step '38000', psnr is '19.022478856264193'
At step '38200', psnr is '19.088360049278123'
At step '38400', psnr is '19.429988601870537'
At step '38600', psnr is '19.262939584424053'
At step '38800', psnr is '19.34310554103628'
At step '39000', psnr is '19.38084904471834'
At step '39200', psnr is '19.270760419363974'
At step '39400', psnr is '19.10646349059833'
At step '39600', psnr is '19.38431175071155'
At step '39800', psnr is '19.132074465577947'
Experiment done
