(3, 512, 512)
Starting vanilla DIP on 13 using ADAM(sigma=0.05,lr=0.001,decay=0,beta=0)
Noisy PSNR is '26.357903724018755'
Starting optimization with optimizer 'ADAM'
here
At step '200', psnr is '23.06141382278802'
At step '400', psnr is '25.857313080940063'
At step '600', psnr is '27.269569715624833'
At step '800', psnr is '28.442336669231207'
At step '1000', psnr is '29.127352531338076'
At step '1200', psnr is '29.626721583069614'
At step '1400', psnr is '30.1643921353643'
At step '1600', psnr is '30.5131982906385'
At step '1800', psnr is '30.452157923552562'
At step '2000', psnr is '30.181575520901976'
At step '2200', psnr is '30.932953533180253'
At step '2400', psnr is '31.062500729023093'
At step '2600', psnr is '31.306980231261647'
At step '2800', psnr is '31.264412658076456'
At step '3000', psnr is '31.106835091335245'
At step '3200', psnr is '30.979532874100055'
At step '3400', psnr is '31.38188228109393'
At step '3600', psnr is '30.63511185669382'
At step '3800', psnr is '30.93722971470642'
At step '4000', psnr is '30.958118917874838'
At step '4200', psnr is '30.94289125733724'
At step '4400', psnr is '30.934501865485654'
At step '4600', psnr is '30.865025845096813'
At step '4800', psnr is '30.71374312368441'
At step '5000', psnr is '30.939333137630342'
At step '5200', psnr is '31.002529897921637'
At step '5400', psnr is '30.74845102312599'
At step '5600', psnr is '30.899795345144096'
At step '5800', psnr is '30.64957400808089'
At step '6000', psnr is '30.932323075027544'
At step '6200', psnr is '30.727122455555453'
At step '6400', psnr is '30.556125343100895'
At step '6600', psnr is '30.668785540511916'
At step '6800', psnr is '30.558478042074313'
At step '7000', psnr is '30.196838623896348'
At step '7200', psnr is '30.511188185054877'
At step '7400', psnr is '30.354815751235925'
At step '7600', psnr is '29.893229448016946'
At step '7800', psnr is '30.411242311554712'
At step '8000', psnr is '30.007635784884776'
At step '8200', psnr is '30.0225781632547'
At step '8400', psnr is '30.181852294811602'
At step '8600', psnr is '30.17305056667606'
At step '8800', psnr is '30.27948682933755'
At step '9000', psnr is '29.986689948067248'
At step '9200', psnr is '30.135963290163428'
At step '9400', psnr is '29.79611338088803'
At step '9600', psnr is '29.99725280658557'
At step '9800', psnr is '29.92892244627226'
At step '10000', psnr is '29.68378521945921'
At step '10200', psnr is '29.77860389779456'
At step '10400', psnr is '29.402780140498663'
At step '10600', psnr is '29.772500614506974'
At step '10800', psnr is '29.822532523710457'
At step '11000', psnr is '29.781324138156787'
At step '11200', psnr is '29.751529174623922'
At step '11400', psnr is '29.605918083669074'
At step '11600', psnr is '29.657680305148'
At step '11800', psnr is '29.4556705084368'
At step '12000', psnr is '29.64491101001256'
At step '12200', psnr is '29.16664719659824'
At step '12400', psnr is '29.464525590615942'
At step '12600', psnr is '29.49139980335545'
At step '12800', psnr is '29.167403011437827'
At step '13000', psnr is '29.394531044465282'
At step '13200', psnr is '29.34588509977228'
At step '13400', psnr is '29.27377805015326'
At step '13600', psnr is '29.427453019386753'
At step '13800', psnr is '29.52981722443114'
At step '14000', psnr is '29.44047021176626'
At step '14200', psnr is '29.4339174621147'
At step '14400', psnr is '29.421650007531007'
At step '14600', psnr is '29.332325434296553'
At step '14800', psnr is '29.135707688739878'
At step '15000', psnr is '29.269302425486266'
At step '15200', psnr is '29.225767942870462'
At step '15400', psnr is '29.273671973786463'
At step '15600', psnr is '29.22976487762081'
At step '15800', psnr is '29.267673466867944'
At step '16000', psnr is '29.117239331664138'
At step '16200', psnr is '29.237649328210487'
At step '16400', psnr is '29.185327315223915'
At step '16600', psnr is '29.240810686494953'
At step '16800', psnr is '29.170131048589134'
At step '17000', psnr is '29.08305869419868'
At step '17200', psnr is '29.05002604641659'
At step '17400', psnr is '29.182417995682947'
At step '17600', psnr is '28.94300097806918'
At step '17800', psnr is '29.036297713207738'
At step '18000', psnr is '28.975376291949985'
At step '18200', psnr is '29.024279017373686'
At step '18400', psnr is '28.867860015065446'
At step '18600', psnr is '29.05241262854154'
At step '18800', psnr is '28.93595774933186'
At step '19000', psnr is '29.01886391099779'
At step '19200', psnr is '28.854541735476392'
At step '19400', psnr is '28.710502440416093'
At step '19600', psnr is '28.986925486988536'
At step '19800', psnr is '28.999115742616283'
At step '20000', psnr is '29.022253767482454'
At step '20200', psnr is '28.807092637327585'
At step '20400', psnr is '28.94416644553511'
At step '20600', psnr is '28.875920588121847'
At step '20800', psnr is '28.614629229343095'
At step '21000', psnr is '28.798283739431987'
At step '21200', psnr is '28.999780708874713'
At step '21400', psnr is '28.976404688795412'
At step '21600', psnr is '28.931090326935653'
At step '21800', psnr is '28.928621327150648'
At step '22000', psnr is '28.874225502762823'
At step '22200', psnr is '28.67724960735645'
At step '22400', psnr is '28.693536937440406'
At step '22600', psnr is '28.5767778826272'
At step '22800', psnr is '28.640681010549194'
At step '23000', psnr is '28.839933228253617'
At step '23200', psnr is '28.881284521140277'
At step '23400', psnr is '28.552084543669487'
At step '23600', psnr is '28.705293812657157'
At step '23800', psnr is '28.53769394213915'
At step '24000', psnr is '28.726253011969213'
At step '24200', psnr is '28.76403013272303'
At step '24400', psnr is '28.728499032995465'
At step '24600', psnr is '28.698521656302887'
At step '24800', psnr is '28.612038392092423'
At step '25000', psnr is '28.753994466636268'
At step '25200', psnr is '28.820247869583667'
At step '25400', psnr is '28.775217672690907'
At step '25600', psnr is '28.805467975973905'
At step '25800', psnr is '28.55438903587697'
At step '26000', psnr is '28.42174772138359'
At step '26200', psnr is '28.717893544951373'
At step '26400', psnr is '28.846772303909'
At step '26600', psnr is '28.72381971938877'
At step '26800', psnr is '28.423921106230733'
At step '27000', psnr is '28.791383888177915'
At step '27200', psnr is '28.67048787597186'
At step '27400', psnr is '28.684344902430983'
At step '27600', psnr is '28.744627895027975'
At step '27800', psnr is '28.425714149820887'
At step '28000', psnr is '28.719076552018116'
At step '28200', psnr is '28.699839563658884'
At step '28400', psnr is '28.70888383771846'
At step '28600', psnr is '28.367071012923482'
At step '28800', psnr is '28.750057204080992'
At step '29000', psnr is '28.689000172415646'
At step '29200', psnr is '28.584898675545848'
At step '29400', psnr is '28.66363853370657'
At step '29600', psnr is '28.67265234703453'
At step '29800', psnr is '28.62331826641238'
At step '30000', psnr is '28.559642121568377'
At step '30200', psnr is '28.642997498917104'
At step '30400', psnr is '28.551855610595208'
