(3, 512, 512)
Starting vanilla DIP on 6 using ADAM(sigma=0.15,lr=0.001,decay=0,beta=0)
Noisy PSNR is '16.85226608894287'
Starting optimization with optimizer 'ADAM'
here
At step '200', psnr is '25.518378616270617'
At step '400', psnr is '26.948534127436336'
At step '600', psnr is '26.11965211080613'
At step '800', psnr is '24.44495997764139'
At step '1000', psnr is '22.983887860103508'
At step '1200', psnr is '22.360288301280654'
At step '1400', psnr is '21.692663353399112'
At step '1600', psnr is '21.11353802758884'
At step '1800', psnr is '20.841745863261288'
At step '2000', psnr is '20.682200560296174'
At step '2200', psnr is '20.485647640970164'
At step '2400', psnr is '20.007884268639508'
At step '2600', psnr is '19.974832320948206'
At step '2800', psnr is '19.83270428049923'
At step '3000', psnr is '19.829632371087257'
At step '3200', psnr is '19.791640475781612'
At step '3400', psnr is '19.638468772535475'
At step '3600', psnr is '19.656928448722837'
At step '3800', psnr is '19.5289530879269'
At step '4000', psnr is '19.495665346666854'
At step '4200', psnr is '19.516029721750648'
At step '4400', psnr is '19.404097025867383'
At step '4600', psnr is '19.347248531083654'
At step '4800', psnr is '19.380459404370274'
At step '5000', psnr is '19.31606330733446'
At step '5200', psnr is '19.21240343249403'
At step '5400', psnr is '19.22124210333374'
At step '5600', psnr is '18.971886830016036'
At step '5800', psnr is '19.063943735040727'
At step '6000', psnr is '19.076242632379223'
At step '6200', psnr is '19.13012611488275'
At step '6400', psnr is '19.054193849736684'
At step '6600', psnr is '18.991373733527777'
At step '6800', psnr is '18.986451767253303'
At step '7000', psnr is '18.981450275632604'
At step '7200', psnr is '18.912752980009152'
At step '7400', psnr is '18.996850241065182'
At step '7600', psnr is '18.951483525787246'
At step '7800', psnr is '18.99418636290591'
At step '8000', psnr is '18.957630506082925'
At step '8200', psnr is '18.888831245287175'
At step '8400', psnr is '18.77734921881942'
At step '8600', psnr is '18.85525026264043'
At step '8800', psnr is '18.845520437960907'
At step '9000', psnr is '18.807047230733783'
At step '9200', psnr is '18.807801149247116'
At step '9400', psnr is '18.898924554615537'
At step '9600', psnr is '18.813503263766457'
At step '9800', psnr is '18.817002547518605'
At step '10000', psnr is '18.7390771589438'
At step '10200', psnr is '18.75779423575105'
At step '10400', psnr is '18.577244444309244'
At step '10600', psnr is '18.797700359831406'
At step '10800', psnr is '18.796205352157934'
At step '11000', psnr is '18.6435629777242'
At step '11200', psnr is '18.66879227713669'
At step '11400', psnr is '18.77913148499164'
At step '11600', psnr is '18.710543542522153'
At step '11800', psnr is '18.710491244480213'
At step '12000', psnr is '18.77788705765624'
At step '12200', psnr is '18.640603445841343'
At step '12400', psnr is '18.726163723168618'
At step '12600', psnr is '18.651199079491395'
At step '12800', psnr is '18.56382766672885'
At step '13000', psnr is '18.69685215682403'
At step '13200', psnr is '18.66441993011144'
At step '13400', psnr is '18.56881515588431'
At step '13600', psnr is '18.68849154530313'
At step '13800', psnr is '18.59000785623157'
At step '14000', psnr is '18.660883321064738'
At step '14200', psnr is '18.520888202867628'
At step '14400', psnr is '18.691003335334727'
At step '14600', psnr is '18.512563753229426'
At step '14800', psnr is '18.513362449653066'
At step '15000', psnr is '18.64491308511598'
At step '15200', psnr is '18.659442986556243'
At step '15400', psnr is '18.569026947091498'
At step '15600', psnr is '18.642984700105007'
At step '15800', psnr is '18.562592873051763'
At step '16000', psnr is '18.623556300706024'
At step '16200', psnr is '18.63926354749384'
At step '16400', psnr is '18.446010647298657'
At step '16600', psnr is '18.666118359364493'
At step '16800', psnr is '18.58681290070254'
At step '17000', psnr is '18.46891044684765'
At step '17200', psnr is '18.567503909509917'
At step '17400', psnr is '18.517356411612084'
At step '17600', psnr is '18.53281568733324'
At step '17800', psnr is '18.455157102737'
At step '18000', psnr is '18.552981628435056'
At step '18200', psnr is '18.504787806042252'
At step '18400', psnr is '18.612937000942182'
At step '18600', psnr is '18.49584356408547'
At step '18800', psnr is '18.398994530667643'
At step '19000', psnr is '18.42814848424625'
At step '19200', psnr is '18.557584084309568'
At step '19400', psnr is '18.558138622247913'
At step '19600', psnr is '18.430341348538178'
At step '19800', psnr is '18.447681491733626'
At step '20000', psnr is '18.51024230781515'
At step '20200', psnr is '18.504814751925448'
At step '20400', psnr is '18.42773336199105'
At step '20600', psnr is '18.465847351599592'
At step '20800', psnr is '18.533251941525894'
At step '21000', psnr is '18.524992195710826'
At step '21200', psnr is '18.42513088089334'
At step '21400', psnr is '18.439664357616557'
At step '21600', psnr is '18.5434864713886'
At step '21800', psnr is '18.502235584938248'
At step '22000', psnr is '18.428747298997695'
At step '22200', psnr is '18.500932828235154'
At step '22400', psnr is '18.323265714003625'
At step '22600', psnr is '18.5234387451539'
