(3, 512, 512)
Starting vanilla DIP on 13 using ADAM(sigma=0.15,lr=0.001,decay=0,beta=0)
Noisy PSNR is '17.137150736453854'
Starting optimization with optimizer 'ADAM'
here
At step '200', psnr is '22.616969244472113'
At step '400', psnr is '24.758847871385825'
At step '600', psnr is '25.034946489019056'
At step '800', psnr is '24.22613646999906'
At step '1000', psnr is '23.795601575278358'
At step '1200', psnr is '23.270932770780483'
At step '1400', psnr is '22.584115199924092'
At step '1600', psnr is '21.84716427472877'
At step '1800', psnr is '21.78911938538323'
At step '2000', psnr is '21.34267819824441'
At step '2200', psnr is '20.749613785230213'
At step '2400', psnr is '20.678069974200646'
At step '2600', psnr is '20.525464916041454'
At step '2800', psnr is '20.256510000377457'
At step '3000', psnr is '20.31189423696143'
At step '3200', psnr is '20.112215630947116'
At step '3400', psnr is '20.097883372045963'
At step '3600', psnr is '20.029395395134266'
At step '3800', psnr is '19.884387932042518'
At step '4000', psnr is '19.651427393812934'
At step '4200', psnr is '19.62007055068067'
At step '4400', psnr is '19.753172464601064'
At step '4600', psnr is '19.617803884155673'
At step '4800', psnr is '19.629018718833496'
At step '5000', psnr is '19.325764289124358'
At step '5200', psnr is '19.508613408480393'
At step '5400', psnr is '19.48809927264637'
At step '5600', psnr is '19.413423331139587'
At step '5800', psnr is '19.288303215093382'
At step '6000', psnr is '19.339748826957972'
At step '6200', psnr is '19.1799013142746'
At step '6400', psnr is '19.367470843230457'
At step '6600', psnr is '19.318990621015416'
At step '6800', psnr is '19.27075050287381'
At step '7000', psnr is '19.271116402161635'
At step '7200', psnr is '19.249801427559543'
At step '7400', psnr is '19.114588179437156'
At step '7600', psnr is '19.136032798331403'
At step '7800', psnr is '19.20180664906917'
At step '8000', psnr is '19.014747589734903'
At step '8200', psnr is '18.998706614095134'
At step '8400', psnr is '19.14867548722173'
At step '8600', psnr is '19.062121520495793'
At step '8800', psnr is '19.10199123501214'
At step '9000', psnr is '19.07134410671018'
At step '9200', psnr is '19.00841821159932'
At step '9400', psnr is '18.978824278699083'
At step '9600', psnr is '18.986514542557835'
At step '9800', psnr is '19.058023842661097'
At step '10000', psnr is '18.99981548587798'
At step '10200', psnr is '18.925553551559254'
At step '10400', psnr is '18.843322715586638'
At step '10600', psnr is '19.009942050151317'
At step '10800', psnr is '18.919932119084486'
At step '11000', psnr is '18.979289812823225'
At step '11200', psnr is '18.91279895428464'
At step '11400', psnr is '18.978115522086114'
At step '11600', psnr is '18.90526315581798'
At step '11800', psnr is '18.77547768039647'
At step '12000', psnr is '18.925261743570513'
At step '12200', psnr is '18.712525621573864'
At step '12400', psnr is '18.84173447642472'
At step '12600', psnr is '18.968565469226363'
At step '12800', psnr is '18.720002706693812'
At step '13000', psnr is '18.837688733902908'
At step '13200', psnr is '18.937541876065374'
At step '13400', psnr is '18.81639239464123'
At step '13600', psnr is '18.742482444490676'
At step '13800', psnr is '18.900418926080107'
At step '14000', psnr is '18.648378337434195'
At step '14200', psnr is '18.790263218697437'
At step '14400', psnr is '18.752965047534165'
At step '14600', psnr is '18.67016871427677'
At step '14800', psnr is '18.869995124857926'
At step '15000', psnr is '18.83799483501775'
At step '15200', psnr is '18.58272218483954'
At step '15400', psnr is '18.74599827920683'
At step '15600', psnr is '18.792154310454997'
At step '15800', psnr is '18.819047076616894'
At step '16000', psnr is '18.663296535808655'
At step '16200', psnr is '18.6820737437582'
At step '16400', psnr is '18.702984596168214'
At step '16600', psnr is '18.72238902956861'
At step '16800', psnr is '18.663111313675955'
At step '17000', psnr is '18.75576952597741'
At step '17200', psnr is '18.727738009049204'
At step '17400', psnr is '18.693042971072337'
At step '17600', psnr is '18.708748336689872'
At step '17800', psnr is '18.653267859239577'
At step '18000', psnr is '18.52207550664402'
At step '18200', psnr is '18.704564607765562'
At step '18400', psnr is '18.576635876534784'
At step '18600', psnr is '18.757988402308822'
At step '18800', psnr is '18.639329482941015'
At step '19000', psnr is '18.693731545679128'
At step '19200', psnr is '18.73332411599633'
At step '19400', psnr is '18.629859526947456'
At step '19600', psnr is '18.753840778183005'
At step '19800', psnr is '18.615821563095814'
At step '20000', psnr is '18.60393346005296'
At step '20200', psnr is '18.569509916221033'
At step '20400', psnr is '18.71368799217993'
At step '20600', psnr is '18.531844082846142'
At step '20800', psnr is '18.783156638225055'
At step '21000', psnr is '18.73802775187396'
At step '21200', psnr is '18.55966534571698'
At step '21400', psnr is '18.63344919974869'
At step '21600', psnr is '18.68071860352393'
At step '21800', psnr is '18.57615794247642'
At step '22000', psnr is '18.453138912120714'
At step '22200', psnr is '18.6631954505195'
At step '22400', psnr is '18.65839838930802'
At step '22600', psnr is '18.73085386865254'
At step '22800', psnr is '18.68245835937076'
At step '23000', psnr is '18.723626396121993'
At step '23200', psnr is '18.51694072351314'
At step '23400', psnr is '18.642974934562766'
At step '23600', psnr is '18.624608757178777'
At step '23800', psnr is '18.612123014426395'
At step '24000', psnr is '18.6589020932077'
At step '24200', psnr is '18.636839710268923'
At step '24400', psnr is '18.54832352944388'
At step '24600', psnr is '18.525871530855845'
At step '24800', psnr is '18.604033761894915'
At step '25000', psnr is '18.595544464667956'
At step '25200', psnr is '18.55389071263907'
At step '25400', psnr is '18.53504358223892'
At step '25600', psnr is '18.639358163694588'
At step '25800', psnr is '18.568451818380368'
At step '26000', psnr is '18.496147950766353'
At step '26200', psnr is '18.581648900680637'
At step '26400', psnr is '18.60759979474065'
At step '26600', psnr is '18.600611317718307'
At step '26800', psnr is '18.593998640861958'
At step '27000', psnr is '18.641013985180493'
At step '27200', psnr is '18.49026768095975'
At step '27400', psnr is '18.626010169421285'
At step '27600', psnr is '18.64248816490582'
At step '27800', psnr is '18.427612268673247'
At step '28000', psnr is '18.59724603368506'
At step '28200', psnr is '18.55855624098751'
At step '28400', psnr is '18.383855777040168'
At step '28600', psnr is '18.652895014635153'
At step '28800', psnr is '18.533663711046685'
At step '29000', psnr is '18.460390972734054'
At step '29200', psnr is '18.442268783560937'
At step '29400', psnr is '18.573139721802573'
At step '29600', psnr is '18.500132405317803'
At step '29800', psnr is '18.63422880053357'
At step '30000', psnr is '18.457933895214993'
At step '30200', psnr is '18.549146785276243'
At step '30400', psnr is '18.590745487568356'
At step '30600', psnr is '18.40606755624433'
At step '30800', psnr is '18.57580943348301'
At step '31000', psnr is '18.522373102863973'
At step '31200', psnr is '18.512608839334977'
At step '31400', psnr is '18.58717222684004'
At step '31600', psnr is '18.403769281577983'
At step '31800', psnr is '18.588607490812347'
At step '32000', psnr is '18.553609502363283'
At step '32200', psnr is '18.52184642325173'
At step '32400', psnr is '18.522287045381493'
At step '32600', psnr is '18.473309644077514'
At step '32800', psnr is '18.49965394028039'
At step '33000', psnr is '18.58127369315589'
At step '33200', psnr is '18.408737143105785'
At step '33400', psnr is '18.567020000221138'
At step '33600', psnr is '18.558130206438715'
At step '33800', psnr is '18.51939230546436'
At step '34000', psnr is '18.47951466122935'
At step '34200', psnr is '18.434270651238936'
At step '34400', psnr is '18.554207603357447'
At step '34600', psnr is '18.585549944566097'
At step '34800', psnr is '18.55376952907108'
At step '35000', psnr is '18.488667195233838'
At step '35200', psnr is '18.507650737384296'
At step '35400', psnr is '18.4257957109781'
At step '35600', psnr is '18.40824761467655'
At step '35800', psnr is '18.48688772950087'
At step '36000', psnr is '18.541678046226785'
At step '36200', psnr is '18.485833014992068'
At step '36400', psnr is '18.502618351151973'
At step '36600', psnr is '18.499990377878486'
At step '36800', psnr is '18.485427753047468'
At step '37000', psnr is '18.44117654235625'
At step '37200', psnr is '18.442992198470463'
At step '37400', psnr is '18.381942058216353'
At step '37600', psnr is '18.331696707044202'
At step '37800', psnr is '18.47620884789976'
At step '38000', psnr is '18.404479588641763'
At step '38200', psnr is '18.482992411655008'
At step '38400', psnr is '18.434443827570817'
