(3, 512, 512)
Starting vanilla DIP on 6 using ADAM(sigma=0.05,lr=0.001,decay=0,beta=0)
Noisy PSNR is '26.045897399732905'
Starting optimization with optimizer 'ADAM'
here
At step '200', psnr is '24.852310848190395'
At step '25800', psnr is '28.423833530950976'
At step '26000', psnr is '28.47323031611215'
At step '26200', psnr is '28.47349178372291'
At step '26400', psnr is '28.406642525187813'
At step '26600', psnr is '28.444672695716005'
At step '26800', psnr is '28.508687739471693'
At step '27000', psnr is '28.248178878652777'
At step '27200', psnr is '28.40588170770026'
At step '27400', psnr is '28.441857748248935'
At step '27600', psnr is '28.370595193971596'
At step '27800', psnr is '28.49950040454842'
At step '28000', psnr is '28.397599806887527'
At step '28200', psnr is '28.42967328660384'
At step '28400', psnr is '28.319516558787896'
At step '28600', psnr is '28.325386781406557'
At step '28800', psnr is '28.47426774150968'
At step '29000', psnr is '28.412270827947722'
At step '29200', psnr is '28.330876954954864'
At step '29400', psnr is '28.24009158021859'
At step '29600', psnr is '28.38062146807357'
At step '29800', psnr is '28.4525131462002'
At step '30000', psnr is '28.260729361849574'
At step '30200', psnr is '28.233356805494857'
At step '30400', psnr is '28.325586202501793'
At step '30600', psnr is '28.420762479056716'
At step '30800', psnr is '28.31168683711911'
At step '31000', psnr is '28.41299242027717'
At step '31200', psnr is '28.40704540609945'
At step '31400', psnr is '28.35896563033885'
At step '31600', psnr is '28.295144566851285'
At step '31800', psnr is '28.30848923433063'
At step '32000', psnr is '28.331711857216053'
At step '32200', psnr is '28.286321618192773'
At step '32400', psnr is '28.416416443314112'
At step '32600', psnr is '28.380154527049136'
At step '32800', psnr is '28.286932272119163'
At step '33000', psnr is '28.299398889964827'
At step '33200', psnr is '28.351536653653227'
At step '33400', psnr is '28.31422247257671'
At step '33600', psnr is '28.403928082261878'
At step '33800', psnr is '28.341043378995245'
At step '34000', psnr is '28.299013390155213'
At step '34200', psnr is '28.353047453212504'
At step '34400', psnr is '28.303910550203373'
At step '34600', psnr is '28.30523991140343'
At step '34800', psnr is '28.29812324872878'
At step '35000', psnr is '28.32551434108627'
At step '35200', psnr is '28.285792817649288'
At step '35400', psnr is '28.292643929075666'
At step '35600', psnr is '28.31376295881313'
At step '35800', psnr is '28.294897374449306'
At step '36000', psnr is '28.18773950369927'
At step '36200', psnr is '28.222681818314555'
At step '36400', psnr is '28.240402429648945'
At step '36600', psnr is '28.237559761569024'
At step '36800', psnr is '28.301511202371813'
At step '37000', psnr is '28.236542326973385'
At step '37200', psnr is '28.341441255224353'
At step '37400', psnr is '28.296775569914875'
At step '37600', psnr is '28.204678074995574'
At step '37800', psnr is '28.276337075222905'
At step '38000', psnr is '28.185755042721723'
At step '38200', psnr is '28.28871292751307'
At step '38400', psnr is '28.302062781114657'
At step '38600', psnr is '28.290157007880904'
At step '38800', psnr is '28.205151606841675'
At step '39000', psnr is '28.225589355332318'
At step '39200', psnr is '28.093643595608583'
At step '39400', psnr is '28.182140452825163'
At step '39600', psnr is '28.202756052502345'
At step '39800', psnr is '28.259186333333087'
Experiment done
