(3, 512, 512)
Starting vanilla DIP on 11 using ADAM(sigma=0.05,lr=0.001,decay=0,beta=0)
Noisy PSNR is '26.2394088246708'
Starting optimization with optimizer 'ADAM'
here
At step '200', psnr is '22.811608110398026'
At step '400', psnr is '26.887816967762987'
At step '600', psnr is '28.784361610272367'
At step '800', psnr is '29.627517785879164'
At step '1000', psnr is '30.518707453005206'
At step '1200', psnr is '30.76339145266168'
At step '1400', psnr is '31.482382136039718'
At step '1600', psnr is '31.351565562096475'
At step '1800', psnr is '31.644329783255767'
At step '2000', psnr is '31.681990390221273'
At step '2200', psnr is '31.534867309766348'
At step '2400', psnr is '31.805420861173502'
At step '2600', psnr is '31.608223934505038'
At step '2800', psnr is '31.547789550933846'
At step '3000', psnr is '31.460177760575494'
At step '3200', psnr is '31.670200720510913'
At step '3400', psnr is '31.471069954213455'
At step '3600', psnr is '31.2225805078733'
At step '3800', psnr is '31.22971244979535'
At step '4000', psnr is '31.29542368856314'
At step '4200', psnr is '31.162701980997664'
At step '4400', psnr is '30.525184925729526'
At step '4600', psnr is '30.490381581038104'
At step '4800', psnr is '30.655007991457154'
At step '5000', psnr is '30.746146844509717'
At step '5200', psnr is '30.720392425661522'
At step '5400', psnr is '30.5137223736929'
At step '5600', psnr is '30.683553362681096'
At step '5800', psnr is '30.664354893829024'
At step '6000', psnr is '30.224940831116207'
At step '6200', psnr is '30.242972496276224'
At step '6400', psnr is '30.349994638039462'
At step '6600', psnr is '29.978358129357655'
At step '6800', psnr is '30.163528973345066'
At step '7000', psnr is '29.771362239547653'
At step '7200', psnr is '30.010678739672116'
At step '7400', psnr is '30.158877468307313'
At step '7600', psnr is '29.906681038748417'
At step '7800', psnr is '29.583773367775066'
At step '8000', psnr is '30.02303355279336'
At step '8200', psnr is '29.694366467006184'
At step '8400', psnr is '29.923029530814595'
At step '8600', psnr is '29.924784739674234'
At step '8800', psnr is '29.651147727633816'
At step '9000', psnr is '29.588931588725682'
At step '9200', psnr is '29.65777235716598'
At step '9400', psnr is '29.72159769398052'
At step '9600', psnr is '29.691253237182647'
At step '9800', psnr is '29.707122002631404'
At step '10000', psnr is '29.506791905937714'
At step '10200', psnr is '29.61273623033773'
At step '10400', psnr is '29.48844485216895'
At step '10600', psnr is '29.39538872401198'
