(3, 256, 256)
Starting vanilla DIP on 3 using ADAM(sigma=0.1,lr=0.001,decay=0,beta=0)
Noisy PSNR is '20.309410864215224'
Starting optimization with optimizer 'ADAM'
here
At step '200', psnr is '20.8920655865887'
At step '400', psnr is '23.801332769378327'
At step '600', psnr is '24.531410553315922'
At step '800', psnr is '24.031570884656066'
At step '1000', psnr is '24.025863092746953'
At step '1200', psnr is '23.676891919763648'
At step '1400', psnr is '23.476015632087268'
At step '1600', psnr is '22.95541175938952'
At step '1800', psnr is '22.61331990940636'
At step '2000', psnr is '22.598604895912338'
At step '2200', psnr is '22.28879152403218'
At step '2400', psnr is '22.158221468175704'
At step '2600', psnr is '21.972527145134677'
At step '2800', psnr is '21.937146984198726'
At step '3000', psnr is '21.90815365204765'
At step '3200', psnr is '21.796356796730237'
At step '3400', psnr is '21.52131354948519'
At step '3600', psnr is '21.62159033550314'
At step '3800', psnr is '21.540602265501867'
At step '4000', psnr is '21.500505355307183'
At step '4200', psnr is '21.38229123634986'
At step '4400', psnr is '21.252150590564316'
At step '4600', psnr is '21.32145654082286'
At step '4800', psnr is '21.311446806666893'
At step '5000', psnr is '21.35135962265414'
At step '5200', psnr is '21.139403022224364'
At step '5400', psnr is '21.223393386210727'
At step '5600', psnr is '21.17327170876868'
At step '5800', psnr is '21.227753041529315'
At step '6000', psnr is '20.934947787265486'
At step '6200', psnr is '21.122071362719687'
At step '6400', psnr is '21.18501898623762'
At step '6600', psnr is '21.006573835455036'
At step '6800', psnr is '21.146022692016786'
At step '7000', psnr is '21.132161891416192'
At step '7200', psnr is '20.99693749395174'
At step '7400', psnr is '21.027039005719033'
At step '7600', psnr is '20.909929703767432'
At step '7800', psnr is '20.92561105116865'
At step '8000', psnr is '20.904335409269237'
At step '8200', psnr is '21.059665327817484'
At step '8400', psnr is '21.05236513350659'
At step '8600', psnr is '20.974321207002173'
At step '8800', psnr is '20.997408193149663'
At step '9000', psnr is '20.997669262374217'
At step '9200', psnr is '20.86115369308589'
At step '9400', psnr is '20.980991883369846'
At step '9600', psnr is '20.99325050422084'
At step '9800', psnr is '20.916209434777926'
At step '10000', psnr is '20.912399686011987'
At step '10200', psnr is '20.861253315293467'
At step '10400', psnr is '20.72839754587069'
At step '10600', psnr is '20.8082192966792'
At step '10800', psnr is '20.860654136972588'
At step '11000', psnr is '20.89630546911364'
At step '11200', psnr is '20.878772501474096'
At step '11400', psnr is '20.831286960875115'
At step '11600', psnr is '20.680179715210024'
At step '11800', psnr is '20.80265028686793'
At step '12000', psnr is '20.853625515538063'
At step '12200', psnr is '20.734450675782227'
At step '12400', psnr is '20.77652793498554'
At step '12600', psnr is '20.872588167163993'
At step '12800', psnr is '20.811625178310358'
At step '13000', psnr is '20.83822847304869'
At step '13200', psnr is '20.876518539220122'
At step '13400', psnr is '20.836044482373786'
At step '13600', psnr is '20.82882057080631'
At step '13800', psnr is '20.786617116722343'
At step '14000', psnr is '20.89413481991006'
At step '14200', psnr is '20.646479107973533'
At step '14400', psnr is '20.593253144785386'
At step '14600', psnr is '20.797133116924336'
At step '14800', psnr is '20.733672860194183'
At step '15000', psnr is '20.730814722525032'
At step '15200', psnr is '20.677824117250708'
At step '15400', psnr is '20.720216788998506'
At step '15600', psnr is '20.76328145309649'
At step '15800', psnr is '20.702352015433352'
At step '16000', psnr is '20.805878449349485'
At step '16200', psnr is '20.716971027555033'
At step '16400', psnr is '20.643451200407945'
At step '16600', psnr is '20.658961167707606'
At step '16800', psnr is '20.790851809016996'
At step '17000', psnr is '20.720179072503605'
At step '17200', psnr is '20.688183911608597'
At step '17400', psnr is '20.696530507104697'
At step '17600', psnr is '20.608113688022982'
At step '17800', psnr is '20.735585559362573'
At step '18000', psnr is '20.671872009046357'
At step '18200', psnr is '20.743831346964047'
At step '18400', psnr is '20.751710968266252'
At step '18600', psnr is '20.625505925591025'
At step '18800', psnr is '20.780136061621963'
At step '19000', psnr is '20.689337106208203'
At step '19200', psnr is '20.74077223902714'
At step '19400', psnr is '20.734486600434117'
At step '19600', psnr is '20.68464092749896'
At step '19800', psnr is '20.78302104149347'
At step '20000', psnr is '20.732482937841024'
At step '20200', psnr is '20.699273987388423'
At step '20400', psnr is '20.752512222979863'
At step '20600', psnr is '20.551434499710425'
At step '20800', psnr is '20.584193663134165'
At step '21000', psnr is '20.724012074325692'
At step '21200', psnr is '20.725699189405358'
At step '21400', psnr is '20.77345925013073'
At step '21600', psnr is '20.70829941328849'
At step '21800', psnr is '20.680734159284633'
At step '22000', psnr is '20.645246199668406'
At step '22200', psnr is '20.716937632826728'
At step '22400', psnr is '20.633105721720874'
At step '22600', psnr is '20.70660952405676'
At step '22800', psnr is '20.703647854115236'
At step '23000', psnr is '20.66926138242168'
At step '23200', psnr is '20.646397904539597'
At step '23400', psnr is '20.598278069202856'
At step '23600', psnr is '20.704140136380616'
At step '23800', psnr is '20.686368712701398'
At step '24000', psnr is '20.61352617326211'
At step '24200', psnr is '20.666346283534804'
At step '24400', psnr is '20.732433145380828'
At step '24600', psnr is '20.644625419454602'
At step '24800', psnr is '20.614898289683108'
At step '25000', psnr is '20.673325029700052'
At step '25200', psnr is '20.60680510852508'
At step '25400', psnr is '20.6751409262981'
At step '25600', psnr is '20.635546273702982'
At step '25800', psnr is '20.676501929259366'
At step '26000', psnr is '20.66134800154241'
At step '26200', psnr is '20.625295723497278'
At step '26400', psnr is '20.69702625716765'
At step '26600', psnr is '20.565745078353412'
At step '26800', psnr is '20.677102229296086'
At step '27000', psnr is '20.59185540224441'
At step '27200', psnr is '20.658072031986265'
At step '27400', psnr is '20.61017807239554'
At step '27600', psnr is '20.659314707393733'
At step '27800', psnr is '20.650732440812693'
At step '28000', psnr is '20.619268654783575'
At step '28200', psnr is '20.69366538286376'
At step '28400', psnr is '20.60569221912686'
At step '28600', psnr is '20.565719737550474'
At step '28800', psnr is '20.599218191344185'
At step '29000', psnr is '20.570119734031135'
At step '29200', psnr is '20.65065726573089'
At step '29400', psnr is '20.64126029894252'
At step '29600', psnr is '20.62389790482431'
At step '29800', psnr is '20.663122614259308'
At step '30000', psnr is '20.57004686384846'
At step '30200', psnr is '20.67332975269173'
At step '30400', psnr is '20.625920287067288'
At step '30600', psnr is '20.67989778956919'
At step '30800', psnr is '20.684404168388028'
At step '31000', psnr is '20.57865029980765'
At step '31200', psnr is '20.680980654166'
At step '31400', psnr is '20.64106527225226'
At step '31600', psnr is '20.58635688304808'
At step '31800', psnr is '20.533656125803752'
At step '32000', psnr is '20.653589588424648'
At step '32200', psnr is '20.60920904842174'
At step '32400', psnr is '20.688571119544186'
At step '32600', psnr is '20.705941366178948'
At step '32800', psnr is '20.58881576448917'
At step '33000', psnr is '20.60432440230965'
At step '33200', psnr is '20.584921558449945'
At step '33400', psnr is '20.632573232708353'
At step '33600', psnr is '20.628278742599836'
At step '33800', psnr is '20.62270500083826'
At step '34000', psnr is '20.60508636539692'
At step '34200', psnr is '20.72236239420676'
At step '34400', psnr is '20.643226056841392'
At step '34600', psnr is '20.57457266903239'
At step '34800', psnr is '20.577597730840473'
At step '35000', psnr is '20.55085177910264'
At step '35200', psnr is '20.607445160715745'
At step '35400', psnr is '20.536351219227914'
At step '35600', psnr is '20.599028757770704'
At step '35800', psnr is '20.61024510222157'
At step '36000', psnr is '20.650738078996284'
At step '36200', psnr is '20.553955471794527'
At step '36400', psnr is '20.59767603367323'
At step '36600', psnr is '20.583899855658025'
At step '36800', psnr is '20.623198463846197'
At step '37000', psnr is '20.67702754177987'
At step '37200', psnr is '20.620808701273514'
At step '37400', psnr is '20.58484427451893'
At step '37600', psnr is '20.567295756081727'
At step '37800', psnr is '20.62612678184091'
At step '38000', psnr is '20.588874127740944'
At step '38200', psnr is '20.66807529541789'
At step '38400', psnr is '20.5432317225725'
At step '38600', psnr is '20.48366781978153'
At step '38800', psnr is '20.560169519291822'
At step '39000', psnr is '20.630303166375743'
At step '39200', psnr is '20.670337822070216'
At step '39400', psnr is '20.427875206317623'
At step '39600', psnr is '20.51842516349255'
At step '39800', psnr is '20.636176527746937'
Experiment done
