(3, 512, 512)
Starting vanilla DIP on 10 using ADAM(sigma=0.05,lr=0.001,decay=0,beta=0)
Noisy PSNR is '26.076195815570685'
Starting optimization with optimizer 'ADAM'
here
At step '200', psnr is '22.05619547661356'
At step '400', psnr is '24.189031168203915'
At step '600', psnr is '25.843040320091202'
At step '800', psnr is '26.593818222376555'
At step '1000', psnr is '27.49311483509787'
At step '1200', psnr is '28.330117247309264'
At step '1400', psnr is '28.74061588053689'
At step '1600', psnr is '29.06842436827503'
At step '1800', psnr is '29.37932987289968'
At step '2000', psnr is '29.35401913309161'
At step '2200', psnr is '29.903367387159637'
At step '2400', psnr is '30.093941165155208'
At step '2600', psnr is '30.221110392525272'
At step '2800', psnr is '29.572026850733035'
At step '3000', psnr is '30.27726484997445'
At step '3200', psnr is '30.43584712227196'
At step '3400', psnr is '29.957578720779075'
At step '3600', psnr is '30.259835495256503'
At step '3800', psnr is '30.450307096516724'
At step '4000', psnr is '30.40363451645225'
At step '4200', psnr is '30.13525258125622'
At step '4400', psnr is '30.345938194210813'
At step '4600', psnr is '30.118451694982777'
At step '4800', psnr is '30.53355933988305'
At step '5000', psnr is '30.68568897833692'
At step '5200', psnr is '30.53021803268607'
At step '5400', psnr is '30.724964580522617'
At step '5600', psnr is '30.674932501310614'
At step '5800', psnr is '30.74591541328713'
At step '6000', psnr is '30.53880306333618'
At step '6200', psnr is '29.879336977332326'
At step '6400', psnr is '30.68674326337539'
At step '6600', psnr is '30.54406028902868'
At step '6800', psnr is '30.670426849108917'
At step '7000', psnr is '30.543952841511903'
At step '7200', psnr is '30.35826550690181'
At step '7400', psnr is '30.262739518118327'
At step '7600', psnr is '30.70913216357188'
At step '7800', psnr is '30.213414761696736'
At step '8000', psnr is '30.453566134951448'
At step '8200', psnr is '30.248945738958703'
At step '8400', psnr is '30.319648976485972'
At step '8600', psnr is '30.452673008290603'
At step '8800', psnr is '30.364217292224303'
At step '9000', psnr is '30.28596978343298'
At step '9200', psnr is '30.32250860570842'
At step '9400', psnr is '30.35264538234003'
At step '9600', psnr is '30.433182548687853'
At step '9800', psnr is '30.41636675443793'
At step '10000', psnr is '29.992708804688956'
At step '10200', psnr is '30.103526895586228'
At step '10400', psnr is '29.972091355637765'
At step '10600', psnr is '30.138259218093168'
At step '10800', psnr is '30.17424874773347'
At step '11000', psnr is '30.11597719391375'
At step '11200', psnr is '30.051561923063414'
At step '11400', psnr is '30.121368991158878'
At step '11600', psnr is '30.03591297775552'
