(3, 256, 256)
Starting vanilla DIP on 3 using ADAM(sigma=0.05,lr=0.001,decay=0,beta=0)
Noisy PSNR is '26.185183763199245'
Starting optimization with optimizer 'ADAM'
here
At step '200', psnr is '20.38330756644825'
At step '400', psnr is '24.311166806937887'
At step '600', psnr is '26.162991310228357'
At step '800', psnr is '27.21238728182869'
At step '1000', psnr is '27.876163591260354'
At step '1200', psnr is '28.131817001660934'
At step '1400', psnr is '28.75617780950002'
At step '1600', psnr is '28.92398586658998'
At step '1800', psnr is '28.800761042871393'
At step '2000', psnr is '28.792690846403033'
At step '2200', psnr is '28.340139752183315'
At step '2400', psnr is '28.862496285163797'
At step '2600', psnr is '28.695760107204027'
At step '2800', psnr is '28.84800335751789'
At step '3000', psnr is '28.78540729072934'
At step '3200', psnr is '28.79155766721441'
At step '3400', psnr is '28.49841435688208'
At step '3600', psnr is '28.249416619412507'
At step '3800', psnr is '27.952909155599063'
At step '4000', psnr is '28.298492267947957'
At step '4200', psnr is '28.285047086625987'
At step '4400', psnr is '28.22520497585201'
At step '4600', psnr is '28.204591801448487'
At step '4800', psnr is '28.150567062806296'
At step '5000', psnr is '27.939138091323024'
At step '5200', psnr is '28.012190192888777'
At step '5400', psnr is '27.86861614894424'
At step '5600', psnr is '27.965310146973227'
At step '5800', psnr is '27.926740612883805'
At step '6000', psnr is '27.812229207863624'
At step '6200', psnr is '27.502976003553933'
At step '6400', psnr is '27.70070053880716'
At step '6600', psnr is '27.868822588171675'
At step '6800', psnr is '27.599495099712218'
At step '7000', psnr is '27.583061282748304'
At step '7200', psnr is '27.679812753909122'
At step '7400', psnr is '27.50469049304574'
At step '7600', psnr is '27.37617993177497'
At step '7800', psnr is '27.594274544501054'
At step '8000', psnr is '27.651757249461433'
At step '8200', psnr is '27.476311014175536'
At step '8400', psnr is '27.246364460641416'
At step '8600', psnr is '27.528481356796103'
At step '8800', psnr is '27.415479712987512'
At step '9000', psnr is '27.405434709345556'
At step '9200', psnr is '27.301548649227456'
At step '9400', psnr is '27.29178024500201'
At step '9600', psnr is '27.34034056729245'
At step '9800', psnr is '27.24307269202031'
At step '10000', psnr is '27.33863823340204'
At step '10200', psnr is '27.168083922521614'
At step '10400', psnr is '27.250557913328187'
At step '10600', psnr is '27.131918673961884'
At step '10800', psnr is '27.185607414046675'
