(3, 512, 512)
Starting vanilla DIP on 0 using ADAM(sigma=0.05,lr=0.001,decay=0,beta=0)
Noisy PSNR is '25.527942984956535'
Starting optimization with optimizer 'ADAM'
here
At step '200', psnr is '23.92492841002163'
At step '400', psnr is '28.331921518748715'
At step '600', psnr is '29.400149738039563'
At step '800', psnr is '29.892841601828295'
At step '1000', psnr is '30.00862215307222'
At step '1200', psnr is '30.41286566890319'
At step '1400', psnr is '30.1968403848243'
At step '1600', psnr is '30.378755331764214'
At step '1800', psnr is '30.088208874340317'
At step '2000', psnr is '30.107700629929187'
At step '2200', psnr is '30.09299565722605'
At step '2400', psnr is '29.762526046700252'
At step '2600', psnr is '29.703830023021002'
At step '2800', psnr is '29.667229569646064'
At step '3000', psnr is '29.56001545035224'
At step '3200', psnr is '29.635067456807302'
At step '3400', psnr is '29.50228034268264'
At step '3600', psnr is '29.585194477212507'
At step '3800', psnr is '29.124406520558065'
At step '4000', psnr is '29.162182623257912'
At step '4200', psnr is '29.14285229042207'
At step '4400', psnr is '29.112721759711935'
At step '4600', psnr is '29.08928097552795'
At step '4800', psnr is '28.812793229056048'
At step '5000', psnr is '28.893335904442978'
At step '5200', psnr is '28.88570602838968'
At step '5400', psnr is '28.77904103330352'
At step '5600', psnr is '28.772499843096384'
At step '5800', psnr is '28.42847072385743'
At step '6000', psnr is '28.565535267681824'
At step '6200', psnr is '28.424652454658286'
At step '6400', psnr is '28.38676872375009'
At step '6600', psnr is '28.504583488814234'
At step '6800', psnr is '27.956682824020646'
At step '7000', psnr is '28.33201041420818'
At step '7200', psnr is '28.311474550862457'
At step '7400', psnr is '27.98968606929046'
At step '7600', psnr is '28.145249285030797'
At step '7800', psnr is '28.27186527467388'
At step '8000', psnr is '28.162944738435783'
At step '8200', psnr is '28.100420557422456'
At step '8400', psnr is '28.240560898534966'
At step '8600', psnr is '28.311899896151253'
At step '8800', psnr is '27.99709141826519'
At step '9000', psnr is '28.11157799150781'
At step '9200', psnr is '28.05386342215836'
At step '9400', psnr is '28.164603721890575'
At step '9600', psnr is '27.972938209902786'
At step '9800', psnr is '28.075233139892607'
At step '10000', psnr is '27.723441873148396'
At step '10200', psnr is '27.89251982894485'
At step '10400', psnr is '28.087566663364285'
At step '10600', psnr is '27.819646092617766'
At step '10800', psnr is '27.969925777141377'
At step '11000', psnr is '27.917173167886062'
At step '11200', psnr is '28.001487203152465'
At step '11400', psnr is '27.91403948350336'
At step '11600', psnr is '27.8193602006403'
At step '11800', psnr is '27.631584607272043'
At step '12000', psnr is '27.71551841181442'
At step '12200', psnr is '27.65250808911604'
At step '12400', psnr is '27.94002618073383'
At step '12600', psnr is '27.966532460663075'
At step '12800', psnr is '27.887216267021437'
At step '13000', psnr is '27.898137574047993'
At step '13200', psnr is '27.89463225508653'
At step '13400', psnr is '27.753189282342568'
At step '13600', psnr is '27.81465366018711'
At step '13800', psnr is '27.903557796605188'
At step '14000', psnr is '27.605667755748208'
At step '14200', psnr is '27.605485647528276'
At step '14400', psnr is '27.46640765407507'
At step '14600', psnr is '27.782467740959422'
At step '14800', psnr is '27.744963808876456'
At step '15000', psnr is '27.525360493232107'
At step '15200', psnr is '27.779389011771904'
At step '15400', psnr is '27.28844049637374'
At step '15600', psnr is '27.59664909075845'
At step '15800', psnr is '27.830905776458962'
At step '16000', psnr is '27.706292089581098'
At step '16200', psnr is '27.774123224269246'
At step '16400', psnr is '27.766968470038755'
At step '16600', psnr is '27.706032199736214'
At step '16800', psnr is '27.69684596220265'
At step '17000', psnr is '27.598847958678164'
At step '17200', psnr is '27.744695674918688'
At step '17400', psnr is '27.717354404068'
At step '17600', psnr is '27.515079178345992'
At step '17800', psnr is '27.468118405826907'
At step '18000', psnr is '27.528612775717964'
At step '18200', psnr is '27.460647929022816'
At step '18400', psnr is '27.76366987045572'
At step '18600', psnr is '27.758144699174817'
At step '18800', psnr is '27.582245657963078'
At step '19000', psnr is '27.53389679801854'
At step '19200', psnr is '27.705934184231964'
At step '19400', psnr is '27.175460564994957'
At step '19600', psnr is '27.446085758697883'
At step '19800', psnr is '27.503752378719618'
At step '20000', psnr is '27.57132436377182'
At step '20200', psnr is '27.52251326866351'
At step '20400', psnr is '27.471966383983123'
At step '20600', psnr is '27.502926924198693'
At step '20800', psnr is '27.631896740507372'
At step '21000', psnr is '27.598303860757216'
At step '21200', psnr is '27.558678964634428'
At step '21400', psnr is '27.58850292540217'
At step '21600', psnr is '27.684614284975506'
At step '21800', psnr is '27.62343671048511'
At step '22000', psnr is '27.677142162256352'
At step '22200', psnr is '27.624122145947602'
At step '22400', psnr is '27.379253440368977'
At step '22600', psnr is '27.416761582338218'
At step '22800', psnr is '27.452248068576335'
At step '23000', psnr is '27.39058163945119'
At step '23200', psnr is '27.395111310109243'
At step '23400', psnr is '27.52278920525386'
At step '23600', psnr is '27.46759011439766'
At step '23800', psnr is '27.490887734437003'
At step '24000', psnr is '27.604515881253903'
At step '24200', psnr is '27.43871698404531'
At step '24400', psnr is '27.51669125786572'
At step '24600', psnr is '27.44145944743594'
At step '24800', psnr is '27.382209089917513'
At step '25000', psnr is '27.525233696925675'
At step '25200', psnr is '27.309395979471166'
At step '25400', psnr is '27.51373183329573'
At step '25600', psnr is '27.571605092302672'
At step '25800', psnr is '27.365992852896035'
At step '26000', psnr is '27.37244868783184'
At step '26200', psnr is '27.35673466523032'
At step '26400', psnr is '27.513645987237553'
At step '26600', psnr is '27.433820372872425'
At step '26800', psnr is '27.19944005742274'
At step '27000', psnr is '27.416753510101618'
At step '27200', psnr is '27.343163802668084'
At step '27400', psnr is '27.452166033541815'
At step '27600', psnr is '27.32535507893719'
At step '27800', psnr is '27.42881530176195'
At step '28000', psnr is '27.512154847824256'
At step '28200', psnr is '27.342460994216857'
At step '28400', psnr is '27.374471983000955'
At step '28600', psnr is '27.439731896176344'
At step '28800', psnr is '27.32667874682474'
At step '29000', psnr is '27.308791211605033'
At step '29200', psnr is '27.487708862607263'
At step '29400', psnr is '27.413105103893294'
At step '29600', psnr is '27.26923231009948'
At step '29800', psnr is '27.548124533977237'
At step '30000', psnr is '27.266401812054365'
At step '30200', psnr is '27.435999278248147'
At step '30400', psnr is '27.377891892641152'
At step '30600', psnr is '27.564498444561245'
At step '30800', psnr is '27.548007055203634'
At step '31000', psnr is '27.361849875925223'
At step '31200', psnr is '27.400851629923658'
At step '31400', psnr is '27.42353592408207'
At step '31600', psnr is '27.45040786141397'
At step '31800', psnr is '27.33675258956048'
At step '32000', psnr is '27.356920329966062'
At step '32200', psnr is '27.30442615213381'
At step '32400', psnr is '27.39852275920184'
At step '32600', psnr is '27.17778649315546'
At step '32800', psnr is '27.395356778108177'
At step '33000', psnr is '27.34920775913814'
At step '33200', psnr is '27.296382471288815'
At step '33400', psnr is '27.2824967406298'
At step '33600', psnr is '27.52076012439746'
At step '33800', psnr is '27.38035733066052'
At step '34000', psnr is '27.405335994848787'
At step '34200', psnr is '27.46479747797554'
At step '34400', psnr is '27.298810226315126'
At step '34600', psnr is '27.31970351655889'
At step '34800', psnr is '27.419055674133894'
At step '35000', psnr is '27.284633901936907'
At step '35200', psnr is '27.30928446906345'
At step '35400', psnr is '27.42696913592772'
At step '35600', psnr is '27.194806404087245'
At step '35800', psnr is '27.145494349298637'
At step '36000', psnr is '27.293722546783652'
At step '36200', psnr is '27.382583573052194'
At step '36400', psnr is '27.455692333669226'
At step '36600', psnr is '27.403906688257337'
At step '36800', psnr is '27.405691865186288'
At step '37000', psnr is '27.38735184523751'
At step '37200', psnr is '27.305628262110577'
At step '37400', psnr is '27.159045580243472'
At step '37600', psnr is '27.236810088534046'
At step '37800', psnr is '27.35901542025802'
At step '38000', psnr is '27.345484449570186'
At step '38200', psnr is '27.283407841238084'
At step '38400', psnr is '27.17143674652665'
At step '38600', psnr is '27.37597767816088'
At step '38800', psnr is '27.09923464751421'
At step '39000', psnr is '27.471217571977288'
At step '39200', psnr is '27.42033647428741'
At step '39400', psnr is '27.177249582918694'
At step '39600', psnr is '27.305561854159578'
At step '39800', psnr is '27.34934859383495'
Experiment done
