(3, 512, 512)
Starting vanilla DIP on 0 using ADAM(sigma=0.07,lr=0.001,decay=0,beta=0)
Noisy PSNR is '22.66468251643962'
Starting optimization with optimizer 'ADAM'
here
At step '200', psnr is '23.373097593494364'
At step '400', psnr is '27.62108828892694'
At step '600', psnr is '28.881217041289275'
At step '800', psnr is '29.068328741207825'
At step '1000', psnr is '29.13313228247479'
At step '1200', psnr is '29.096074628466507'
At step '1400', psnr is '28.983854899059303'
At step '1600', psnr is '28.614078015391264'
At step '1800', psnr is '28.17535644685244'
At step '2000', psnr is '28.173398935543567'
At step '2200', psnr is '28.00289272506921'
At step '2400', psnr is '27.766687424653085'
At step '2600', psnr is '27.394458509857074'
At step '2800', psnr is '27.20108289891533'
At step '3000', psnr is '27.130259534730147'
At step '3200', psnr is '26.767759072518164'
At step '3400', psnr is '26.60556845807227'
At step '3600', psnr is '26.75032658743053'
At step '3800', psnr is '26.088099606116373'
At step '4000', psnr is '26.3292463680831'
At step '4200', psnr is '26.23386819444459'
At step '4400', psnr is '26.275653826033842'
At step '4600', psnr is '25.975381239987698'
At step '4800', psnr is '26.02493649468073'
At step '5000', psnr is '25.814714476950883'
At step '5200', psnr is '26.012980774426133'
At step '5400', psnr is '25.929431269035806'
At step '5600', psnr is '25.870600885142'
At step '5800', psnr is '25.843207151545677'
At step '6000', psnr is '25.814582743826605'
At step '6200', psnr is '25.662631957368927'
At step '6400', psnr is '25.559432163886186'
At step '6600', psnr is '25.51578545306601'
At step '6800', psnr is '25.509168729344374'
At step '7000', psnr is '25.623982451353378'
At step '7200', psnr is '25.58558236934438'
At step '7400', psnr is '25.394240678723822'
At step '7600', psnr is '25.22604038128766'
At step '7800', psnr is '25.42422690744324'
At step '8000', psnr is '25.352462412694212'
At step '8200', psnr is '25.384731812785432'
At step '8400', psnr is '25.417549642085593'
At step '8600', psnr is '25.400755513782673'
At step '8800', psnr is '25.204714051584848'
At step '9000', psnr is '25.137364112298087'
At step '9200', psnr is '25.165771363216564'
At step '9400', psnr is '25.26747768549276'
At step '9600', psnr is '25.24630743526119'
At step '9800', psnr is '25.086458795181528'
At step '10000', psnr is '25.205329530921034'
At step '10200', psnr is '25.10637053679256'
At step '10400', psnr is '25.245568606820505'
At step '10600', psnr is '24.998699727147077'
At step '10800', psnr is '25.14495715578561'
At step '11000', psnr is '25.146764447228932'
At step '11200', psnr is '24.94347156973745'
At step '11400', psnr is '24.976479123094787'
At step '11600', psnr is '25.11283309333036'
At step '11800', psnr is '25.035123600044184'
At step '12000', psnr is '25.12865703374751'
At step '12200', psnr is '25.07064009683483'
At step '12400', psnr is '25.055917357985575'
At step '12600', psnr is '25.03334314142665'
At step '12800', psnr is '24.892639890429106'
At step '13000', psnr is '25.11998335978908'
At step '13200', psnr is '24.908574286678572'
At step '13400', psnr is '24.892020223378974'
At step '13600', psnr is '25.014936299813705'
At step '13800', psnr is '24.9933655558845'
At step '14000', psnr is '24.892154188192883'
At step '14200', psnr is '24.91377405257427'
At step '14400', psnr is '24.911218182824257'
At step '14600', psnr is '24.843070683862194'
At step '14800', psnr is '24.96842243160847'
At step '15000', psnr is '24.882211225793775'
At step '15200', psnr is '24.89729672115908'
At step '15400', psnr is '24.996339723444628'
At step '15600', psnr is '24.894540609710166'
At step '15800', psnr is '24.941903603941643'
At step '16000', psnr is '24.62464601249966'
At step '16200', psnr is '24.856120752362877'
At step '16400', psnr is '24.837728388939627'
At step '16600', psnr is '24.709017918527223'
At step '16800', psnr is '24.894997672171865'
At step '17000', psnr is '24.848324112741388'
At step '17200', psnr is '24.745075365650543'
At step '17400', psnr is '24.907371071047688'
At step '17600', psnr is '24.923573205532172'
At step '17800', psnr is '24.628021530852543'
At step '18000', psnr is '24.77848833216928'
At step '18200', psnr is '24.906174709429365'
At step '18400', psnr is '24.753908196785996'
At step '18600', psnr is '24.863693564165136'
At step '18800', psnr is '24.906300054699884'
At step '19000', psnr is '24.76695825733499'
At step '19200', psnr is '24.713851637653534'
At step '19400', psnr is '24.78991577880234'
At step '19600', psnr is '24.67792013360056'
At step '19800', psnr is '24.819334402417695'
At step '20000', psnr is '24.71753379116137'
At step '20200', psnr is '24.710203768570587'
At step '20400', psnr is '24.715037768469507'
At step '20600', psnr is '24.81308040146159'
At step '20800', psnr is '24.64174964414414'
At step '21000', psnr is '24.601686960495506'
At step '21200', psnr is '24.63524602985892'
At step '21400', psnr is '24.78942168077158'
At step '21600', psnr is '24.70384240238472'
At step '21800', psnr is '24.67965934256517'
At step '22000', psnr is '24.844147288704814'
At step '22200', psnr is '24.77267186725821'
At step '22400', psnr is '24.718624821165633'
At step '22600', psnr is '24.828973781508893'
At step '22800', psnr is '24.683065520011354'
At step '23000', psnr is '24.68139580838954'
At step '23200', psnr is '24.708555438224394'
At step '23400', psnr is '24.67663654292561'
At step '23600', psnr is '24.81064014765804'
At step '23800', psnr is '24.742245658717103'
At step '24000', psnr is '24.719971207330378'
At step '24200', psnr is '24.36996067636165'
At step '24400', psnr is '24.826592519136156'
At step '24600', psnr is '24.63641667003381'
At step '24800', psnr is '24.653594497624226'
At step '25000', psnr is '24.62303560096144'
At step '25200', psnr is '24.719199066277614'
At step '25400', psnr is '24.596966632374276'
At step '25600', psnr is '24.442748360340246'
At step '25800', psnr is '24.695888244165314'
At step '26000', psnr is '24.65074826595391'
At step '26200', psnr is '24.50571699598663'
At step '26400', psnr is '24.483747284733756'
At step '26600', psnr is '24.656286979225705'
At step '26800', psnr is '24.69771960487464'
At step '27000', psnr is '24.66296812027446'
At step '27200', psnr is '24.706563112840957'
At step '27400', psnr is '24.57422051648805'
At step '27600', psnr is '24.616500285093462'
At step '27800', psnr is '24.561723418028443'
At step '28000', psnr is '24.72780761175656'
At step '28200', psnr is '24.62645130654669'
At step '28400', psnr is '24.613866895378468'
At step '28600', psnr is '24.577763279283463'
At step '28800', psnr is '24.659630029963648'
At step '29000', psnr is '24.545380174425723'
At step '29200', psnr is '24.546610539559012'
At step '29400', psnr is '24.626529090966592'
At step '29600', psnr is '24.637793997386925'
At step '29800', psnr is '24.691145486966462'
At step '30000', psnr is '24.60809718188358'
At step '30200', psnr is '24.592151677562217'
At step '30400', psnr is '24.706841644286513'
At step '30600', psnr is '24.46855894210191'
At step '30800', psnr is '24.631680568653927'
At step '31000', psnr is '24.53996870714271'
At step '31200', psnr is '24.424585414200983'
At step '31400', psnr is '24.698977321788114'
At step '31600', psnr is '24.57874382436191'
At step '31800', psnr is '24.474477030202266'
