(3, 512, 512)
Starting vanilla DIP on 4 using ADAM(sigma=0.05,lr=0.001,decay=0,beta=0)
Noisy PSNR is '25.61495328177809'
Starting optimization with optimizer 'ADAM'
here
At step '200', psnr is '26.441092163598917'
At step '24200', psnr is '27.680644875520414'
At step '24400', psnr is '27.738777480184282'
At step '24600', psnr is '27.74290842129532'
At step '24800', psnr is '27.721044788862635'
At step '25000', psnr is '27.74235962736949'
At step '25200', psnr is '27.599599145217834'
At step '25400', psnr is '27.615494334783094'
At step '25600', psnr is '27.54569701359632'
At step '25800', psnr is '27.57753970228513'
At step '26000', psnr is '27.730425837823166'
At step '26200', psnr is '27.69585713095298'
At step '26400', psnr is '27.554905943428455'
At step '26600', psnr is '27.661612523023052'
At step '26800', psnr is '27.655403805446706'
At step '27000', psnr is '27.657196785290648'
At step '27200', psnr is '27.731307391420515'
At step '27400', psnr is '27.620281949907167'
At step '27600', psnr is '27.63417641957236'
At step '27800', psnr is '27.56432346658082'
At step '28000', psnr is '27.617841423155323'
At step '28200', psnr is '27.713961257859005'
At step '28400', psnr is '27.610761861562196'
At step '28600', psnr is '27.603714836716577'
At step '28800', psnr is '27.56399476079195'
At step '29000', psnr is '27.70774154525098'
At step '29200', psnr is '27.62534874917749'
At step '29400', psnr is '27.659398525785342'
At step '29600', psnr is '27.509515624533645'
At step '29800', psnr is '27.575200797838292'
At step '30000', psnr is '27.62478179750755'
At step '30200', psnr is '27.650443671757156'
At step '30400', psnr is '27.439711600226843'
At step '30600', psnr is '27.494393857349742'
At step '30800', psnr is '27.590776294312676'
At step '31000', psnr is '27.5972660890824'
At step '31200', psnr is '27.58618272132372'
At step '31400', psnr is '27.446072908856575'
At step '31600', psnr is '27.415236695482207'
At step '31800', psnr is '27.564375369769174'
At step '32000', psnr is '27.59195430478738'
At step '32200', psnr is '27.647213427350103'
At step '32400', psnr is '27.507646911173293'
At step '32600', psnr is '27.54190300743051'
At step '32800', psnr is '27.48682702290301'
At step '33000', psnr is '27.564475333213032'
At step '33200', psnr is '27.629845070433554'
At step '33400', psnr is '27.572640050037876'
At step '33600', psnr is '27.55189099567444'
At step '33800', psnr is '27.57684593150568'
At step '34000', psnr is '27.50281785533285'
At step '34200', psnr is '27.625435504185564'
At step '34400', psnr is '27.385879029483018'
At step '34600', psnr is '27.46123105870023'
At step '34800', psnr is '27.516170823933663'
At step '35000', psnr is '27.53897701864057'
At step '35200', psnr is '27.52404262242159'
At step '35400', psnr is '27.510015201897037'
At step '35600', psnr is '27.598148789503824'
At step '35800', psnr is '27.415199236907593'
At step '36000', psnr is '27.558762527199043'
At step '36200', psnr is '27.364782984708086'
At step '36400', psnr is '27.599906976171038'
At step '36600', psnr is '27.587749879427594'
At step '36800', psnr is '27.484838122094537'
At step '37000', psnr is '27.554264684329894'
At step '37200', psnr is '27.46867723009717'
At step '37400', psnr is '27.544369786820614'
At step '37600', psnr is '27.565463236732878'
At step '37800', psnr is '27.425093328284884'
At step '38000', psnr is '27.577776875844442'
At step '38200', psnr is '27.473115491616813'
At step '38400', psnr is '27.492345712055624'
At step '38600', psnr is '27.552095462746212'
At step '38800', psnr is '27.483041940504748'
At step '39000', psnr is '27.604614047513365'
At step '39200', psnr is '27.38174616914934'
At step '39400', psnr is '27.426416873018763'
At step '39600', psnr is '27.42710316484196'
At step '39800', psnr is '27.504934469361466'
Experiment done
