(3, 512, 512)
Starting vanilla DIP on 10 using ADAM(sigma=0.1,lr=0.001,decay=0,beta=0)
Noisy PSNR is '20.163769370882783'
Starting optimization with optimizer 'ADAM'
here
At step '200', psnr is '22.371213900877905'
At step '19200', psnr is '22.111611048872707'
At step '19400', psnr is '22.07410545039639'
At step '19600', psnr is '22.00996862602367'
At step '19800', psnr is '21.940722392872857'
At step '20000', psnr is '22.03912582036547'
At step '20200', psnr is '22.11895353710422'
At step '20400', psnr is '22.085497389791993'
At step '20600', psnr is '21.992826866960232'
At step '20800', psnr is '22.046443864478608'
At step '21000', psnr is '22.009846871689355'
At step '21200', psnr is '22.1621164226821'
At step '21400', psnr is '21.965697543803806'
At step '21600', psnr is '22.091192964998484'
At step '21800', psnr is '22.058122637132406'
At step '22000', psnr is '22.004979495170826'
At step '22200', psnr is '22.02877352414295'
At step '22400', psnr is '22.028389587500573'
At step '22600', psnr is '22.04895208200208'
At step '22800', psnr is '22.07424727818751'
At step '23000', psnr is '22.03572897398569'
At step '23200', psnr is '21.988578511275875'
At step '23400', psnr is '21.983597913157315'
At step '23600', psnr is '22.08775909001304'
At step '23800', psnr is '22.08940517892303'
At step '24000', psnr is '21.97247618570077'
At step '24200', psnr is '22.102519605547517'
At step '24400', psnr is '22.010780837249765'
At step '24600', psnr is '21.991549332674445'
At step '24800', psnr is '22.017452304632258'
At step '25000', psnr is '21.87525642029604'
At step '25200', psnr is '22.002531174297854'
At step '25400', psnr is '22.025564986506513'
At step '25600', psnr is '21.923810944544783'
At step '25800', psnr is '21.922696180217372'
At step '26000', psnr is '21.84809422954171'
At step '26200', psnr is '21.935855087299963'
At step '26400', psnr is '22.001282843891985'
At step '26600', psnr is '22.03867725983095'
At step '26800', psnr is '21.91297648418168'
At step '27000', psnr is '21.812707615629563'
At step '27200', psnr is '21.87507952365822'
At step '27400', psnr is '21.92144603218435'
At step '27600', psnr is '21.98557969163685'
At step '27800', psnr is '21.808342253742403'
At step '28000', psnr is '21.957211481149596'
At step '28200', psnr is '21.815554044942118'
At step '28400', psnr is '21.91446429072942'
At step '28600', psnr is '21.907860247560436'
At step '28800', psnr is '21.91162360404585'
At step '29000', psnr is '21.86276680212893'
At step '29200', psnr is '21.948889579922742'
At step '29400', psnr is '21.892751478324406'
At step '29600', psnr is '21.913681832615598'
At step '29800', psnr is '21.940120438559205'
At step '30000', psnr is '21.89150054086828'
At step '30200', psnr is '21.94678927233356'
At step '30400', psnr is '21.892094855376236'
At step '30600', psnr is '21.881778282320607'
At step '30800', psnr is '21.903851849078745'
At step '31000', psnr is '21.965012630419753'
At step '31200', psnr is '21.78462850383756'
At step '31400', psnr is '21.980253138777684'
At step '31600', psnr is '21.939028344774542'
At step '31800', psnr is '21.949423052579192'
At step '32000', psnr is '21.802815370623676'
At step '32200', psnr is '21.840083346556337'
At step '32400', psnr is '21.959504183667903'
At step '32600', psnr is '21.95366148265945'
At step '32800', psnr is '21.919087125960964'
At step '33000', psnr is '21.92238888307869'
At step '33200', psnr is '21.83977318998629'
At step '33400', psnr is '21.778119237530007'
At step '33600', psnr is '21.908757154820645'
At step '33800', psnr is '21.789176176730027'
At step '34000', psnr is '21.831892023235625'
At step '34200', psnr is '21.761925493132885'
At step '34400', psnr is '21.834255550653225'
At step '34600', psnr is '21.795390459103423'
At step '34800', psnr is '21.83130989785969'
At step '35000', psnr is '21.770457598108205'
At step '35200', psnr is '21.878145713632442'
At step '35400', psnr is '21.930292004340643'
At step '35600', psnr is '21.847831779528867'
At step '35800', psnr is '21.789061678807663'
At step '36000', psnr is '21.861368932332557'
At step '36200', psnr is '21.84529228085534'
At step '36400', psnr is '21.873431118699887'
At step '36600', psnr is '21.835537013453305'
At step '36800', psnr is '21.821271577412578'
At step '37000', psnr is '21.846554728537853'
At step '37200', psnr is '21.88304451825897'
At step '37400', psnr is '21.75257045761746'
At step '37600', psnr is '21.72093787768196'
At step '37800', psnr is '21.85760232690197'
At step '38000', psnr is '21.827413086217856'
At step '38200', psnr is '21.760606414835955'
At step '38400', psnr is '21.7558779548861'
At step '38600', psnr is '21.747547699614486'
At step '38800', psnr is '21.8028842869227'
At step '39000', psnr is '21.732661560151985'
At step '39200', psnr is '21.794541421512772'
At step '39400', psnr is '21.82235076053873'
At step '39600', psnr is '21.82604563969789'
At step '39800', psnr is '21.771377047784064'
Experiment done
