(3, 256, 256)
Starting vanilla DIP on 1 using ADAM(sigma=0.05,lr=0.001,decay=0,beta=0)
Noisy PSNR is '26.237329270634532'
Starting optimization with optimizer 'ADAM'
here
At step '200', psnr is '23.522588678008383'
At step '400', psnr is '29.30662951229133'
At step '600', psnr is '31.30572109520338'
At step '800', psnr is '32.08692221847774'
At step '1000', psnr is '32.63972950357066'
At step '1200', psnr is '32.061352726872514'
At step '1400', psnr is '32.28977914422067'
At step '1600', psnr is '32.14747219804663'
At step '1800', psnr is '31.542488533217785'
At step '2000', psnr is '31.128614033018703'
At step '2200', psnr is '30.426085558970996'
At step '2400', psnr is '30.51439848303596'
At step '2600', psnr is '30.43812715134356'
At step '2800', psnr is '30.19676429615691'
At step '3000', psnr is '29.979512330207253'
At step '3200', psnr is '29.577575706902838'
At step '3400', psnr is '29.329116705871247'
At step '3600', psnr is '29.207702841029732'
At step '3800', psnr is '29.05452397548034'
At step '4000', psnr is '28.9119886502645'
At step '4200', psnr is '28.82462690314997'
At step '4400', psnr is '28.652525686811614'
At step '4600', psnr is '28.20840954076497'
At step '4800', psnr is '27.860623945312803'
At step '5000', psnr is '28.27414454508037'
At step '5200', psnr is '28.099448510113195'
At step '5400', psnr is '28.037080460122894'
At step '5600', psnr is '27.989307713871092'
At step '5800', psnr is '28.015921182680646'
At step '6000', psnr is '27.957504282151465'
At step '6200', psnr is '27.762175617008754'
At step '6400', psnr is '27.71454603458594'
At step '6600', psnr is '27.772448932153885'
At step '6800', psnr is '27.552273774895593'
At step '7000', psnr is '27.544579426416238'
At step '7200', psnr is '27.406629689908115'
At step '7400', psnr is '27.477972858860788'
At step '7600', psnr is '27.191587201077073'
At step '7800', psnr is '27.495388306182726'
At step '8000', psnr is '27.339544801375347'
At step '8200', psnr is '27.225365108085796'
At step '8400', psnr is '27.428859695725833'
At step '8600', psnr is '27.22446471733905'
At step '8800', psnr is '27.220051393932984'
At step '9000', psnr is '27.3746471784742'
At step '9200', psnr is '27.174079968095782'
At step '9400', psnr is '27.269554616954665'
At step '9600', psnr is '27.23928297070103'
At step '9800', psnr is '27.070201469988863'
At step '10000', psnr is '27.225680315644304'
At step '10200', psnr is '27.038483204071664'
At step '10400', psnr is '27.00745177726848'
At step '10600', psnr is '27.237736478293858'
At step '10800', psnr is '27.161336581831637'
At step '11000', psnr is '27.09739060890252'
At step '11200', psnr is '27.195239034993683'
At step '11400', psnr is '26.811845766872402'
At step '11600', psnr is '27.214090876161592'
At step '11800', psnr is '27.155588680209583'
At step '12000', psnr is '26.958997240769275'
At step '12200', psnr is '27.15350044271744'
At step '12400', psnr is '26.993986787597628'
At step '12600', psnr is '26.919770092625946'
At step '12800', psnr is '27.179875652945384'
At step '13000', psnr is '26.97025262464792'
At step '13200', psnr is '27.03706458816502'
At step '13400', psnr is '26.877869136200225'
At step '13600', psnr is '26.83359443547918'
At step '13800', psnr is '26.876290215025385'
At step '14000', psnr is '27.104031726797068'
At step '14200', psnr is '26.98602982777993'
At step '14400', psnr is '27.056901265540148'
At step '14600', psnr is '26.8919550379217'
At step '14800', psnr is '26.870863204162294'
At step '15000', psnr is '26.72098299413042'
At step '15200', psnr is '26.805241509466047'
At step '15400', psnr is '26.992806252673354'
At step '15600', psnr is '26.85915757605113'
At step '15800', psnr is '26.89738076880139'
At step '16000', psnr is '27.025970394034047'
At step '16200', psnr is '26.83660821984376'
At step '16400', psnr is '26.944741104358442'
At step '16600', psnr is '26.673725010900462'
At step '16800', psnr is '26.93762155469788'
At step '17000', psnr is '26.692982808849955'
At step '17200', psnr is '26.789859736201883'
At step '17400', psnr is '26.632900633616888'
At step '17600', psnr is '26.90586211746695'
At step '17800', psnr is '26.82951693494349'
At step '18000', psnr is '26.923859556227058'
At step '18200', psnr is '26.779097845655045'
At step '18400', psnr is '26.70257520522132'
At step '18600', psnr is '26.85313896716204'
At step '18800', psnr is '26.827865379106022'
At step '19000', psnr is '26.73249883974843'
At step '19200', psnr is '26.817947828465595'
At step '19400', psnr is '26.701923128669016'
At step '19600', psnr is '26.64223088054427'
At step '19800', psnr is '26.711890043538617'
At step '20000', psnr is '26.74952604179903'
At step '20200', psnr is '26.53855431223399'
At step '20400', psnr is '26.70082314884334'
At step '20600', psnr is '26.6752409012096'
At step '20800', psnr is '26.730326485965893'
At step '21000', psnr is '26.707512963861532'
At step '21200', psnr is '26.775088491058344'
At step '21400', psnr is '26.81288928419173'
At step '21600', psnr is '26.86110575174021'
At step '21800', psnr is '26.65769997990101'
At step '22000', psnr is '26.726321438017887'
At step '22200', psnr is '26.634524864148005'
At step '22400', psnr is '26.787328419208368'
At step '22600', psnr is '26.83259176813746'
At step '22800', psnr is '26.737153525186244'
At step '23000', psnr is '26.484832710605133'
At step '23200', psnr is '26.681397823771466'
At step '23400', psnr is '26.677621597015445'
At step '23600', psnr is '26.801633512506122'
At step '23800', psnr is '26.75400698788998'
At step '24000', psnr is '26.785351311238013'
At step '24200', psnr is '26.520814158097895'
At step '24400', psnr is '26.632768840005312'
At step '24600', psnr is '26.830464305257216'
At step '24800', psnr is '26.40483798768102'
At step '25000', psnr is '26.708210422453824'
At step '25200', psnr is '26.61555599110733'
At step '25400', psnr is '26.73689594011862'
At step '25600', psnr is '26.77302123018121'
At step '25800', psnr is '26.680950926091786'
At step '26000', psnr is '26.577968469959934'
At step '26200', psnr is '26.591112613927432'
At step '26400', psnr is '26.784365023626265'
At step '26600', psnr is '26.671922993601864'
At step '26800', psnr is '26.763178564946116'
At step '27000', psnr is '26.61018835959512'
At step '27200', psnr is '26.6178976866723'
At step '27400', psnr is '26.659228090570505'
At step '27600', psnr is '26.66197460695207'
At step '27800', psnr is '26.711281614842598'
At step '28000', psnr is '26.635692524099028'
At step '28200', psnr is '26.667944659725844'
At step '28400', psnr is '26.542315472801686'
At step '28600', psnr is '26.621930291411147'
At step '28800', psnr is '26.770059406606084'
At step '29000', psnr is '26.79437622969161'
At step '29200', psnr is '26.769868592113532'
At step '29400', psnr is '26.459753300543515'
At step '29600', psnr is '26.59666591436979'
At step '29800', psnr is '26.56152852449336'
At step '30000', psnr is '26.64137688436569'
At step '30200', psnr is '26.6789825807842'
At step '30400', psnr is '26.706831723187445'
At step '30600', psnr is '26.631769574059096'
At step '30800', psnr is '26.699371601938672'
At step '31000', psnr is '26.720833767979812'
At step '31200', psnr is '26.615176576207425'
At step '31400', psnr is '26.667940903871727'
At step '31600', psnr is '26.664921778646047'
At step '31800', psnr is '26.762609931730044'
At step '32000', psnr is '26.611483419475594'
At step '32200', psnr is '26.575587531580265'
At step '32400', psnr is '26.606667934419267'
At step '32600', psnr is '26.659373340595373'
At step '32800', psnr is '26.705112989255618'
At step '33000', psnr is '26.637485162152306'
At step '33200', psnr is '26.667069164107957'
At step '33400', psnr is '26.578291300453877'
At step '33600', psnr is '26.497298061331847'
At step '33800', psnr is '26.661098438920895'
At step '34000', psnr is '26.695652011156803'
At step '34200', psnr is '26.661877558770158'
At step '34400', psnr is '26.658589048166558'
At step '34600', psnr is '26.69740245486257'
At step '34800', psnr is '26.602975527964936'
At step '35000', psnr is '26.71676339285984'
At step '35200', psnr is '26.685568573771732'
At step '35400', psnr is '26.632047073135546'
At step '35600', psnr is '26.740172224919633'
At step '35800', psnr is '26.638733360909708'
At step '36000', psnr is '26.67764982886115'
At step '36200', psnr is '26.653899368641817'
